data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,chloride,mmol/l,29505.0,26509.0,57724.0,27791.0,14512.0,18779.0,54949.0,59469.0,289238,494470.0,441116.0,936731.0,521555.0,234903.0,467789.0,782192.0,2247486.0,6126242,494470.0,441116.0,936731.0,521555.0,234903.0,467789.0,782192.0,2247486.0,6126242,12.25,10.93,10.6,11.53,11.45,12.54,10.55,13.07,11.554869,294.03,262.44,254.36,276.61,274.86,300.87,253.13,313.6,277.279773,16.76,16.64,16.23,18.77,16.19,24.91,14.23,37.79,21.180146,10.0,10.0,9.0,12.0,11.0,16.0,8.0,16.0,11.286,14.0,13.0,12.0,16.0,14.0,23.0,12.0,27.0,27.0,2.43,2.66,2.18,4.78,2.3,4.94,2.25,6.6,3.606604,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.572221,2.0,1.0,2.0,4.0,2.0,4.0,2.0,8.0,8.0,3.98,4.31,3.69,6.48,3.84,7.09,3.59,9.9,5.530567,3.0,4.0,3.0,5.0,3.0,6.0,3.0,6.0,4.095413,3.0,2.0,3.0,6.0,3.0,5.0,2.0,11.0,11.0,5.29,5.7,4.97,7.89,5.13,8.84,4.74,12.45,7.103639,4.0,5.0,4.0,6.0,5.0,7.0,4.0,8.0,5.351192,3.0,3.0,3.0,7.0,3.0,6.0,3.0,12.0,12.0
labs,potassium,mmol/l,29619.0,26527.0,57876.0,27746.0,14512.0,18750.0,55505.0,59643.0,290178,634285.0,533077.0,1012230.0,533053.0,237512.0,443658.0,1078841.0,2581575.0,7054231,634285.0,533077.0,1012230.0,533053.0,237512.0,443658.0,1078841.0,2581575.0,7054231,12.21,10.93,10.57,11.54,11.45,12.55,10.46,13.03,11.519591,292.95,262.26,253.75,276.97,274.86,301.31,251.02,312.71,276.474647,21.41,20.1,17.49,19.21,16.37,23.66,19.44,43.28,24.3097,12.0,12.0,10.0,13.0,11.0,15.0,12.0,19.0,13.279329,17.0,14.0,15.0,17.0,14.0,22.0,18.0,32.0,32.0,3.5,3.79,2.83,4.93,2.35,3.83,4.29,8.08,4.585903,3.0,3.0,2.0,4.0,2.0,3.0,3.0,6.0,3.462775,2.0,3.0,2.0,5.0,2.0,2.0,5.0,9.0,9.0,5.54,5.82,4.45,6.73,3.91,5.95,6.05,11.92,6.815849,4.0,5.0,4.0,5.0,3.0,5.0,4.0,9.0,5.229335,4.0,4.0,3.0,6.0,3.0,4.0,5.0,13.0,13.0,7.21,7.48,5.83,8.19,5.2,7.69,7.55,14.86,8.621051,5.0,6.0,5.0,6.0,5.0,6.0,6.0,11.0,6.676164,5.0,5.0,4.0,7.0,3.0,6.0,8.0,15.0,15.0
labs,ph_venous,(no units),6221.0,11613.0,16943.0,9324.0,4153.0,10120.0,,37899.0,96273,36601.0,39742.0,72025.0,35637.0,24343.0,93290.0,,455079.0,756717,36601.0,39742.0,72025.0,35637.0,24343.0,93290.0,,455079.0,756717,18.88,13.69,16.49,16.36,16.93,15.47,,16.19,16.087757,453.08,328.65,395.66,392.58,406.31,371.25,,388.6,386.103199,5.88,3.42,4.25,3.82,5.86,9.22,,12.01,7.860265,2.0,2.0,2.0,1.0,2.0,4.0,,4.0,2.900709,3.0,3.0,2.0,2.0,2.0,8.0,,10.0,10.0,1.18,1.01,1.12,1.05,0.89,2.43,,2.69,1.84966,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.49878,2.0,1.0,2.0,1.0,1.0,3.0,,3.0,3.0,1.73,1.47,1.29,1.31,1.19,3.43,,3.83,2.562621,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.892441,2.0,2.0,2.0,2.0,2.0,4.0,,4.0,4.0,2.14,1.75,1.44,1.51,1.41,4.18,,4.66,3.083726,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.892441,2.0,1.0,1.0,1.0,2.0,5.0,,5.0,5.0
labs,lymphocytes_absolute,10^3/µl,8923.0,6970.0,35920.0,12118.0,11220.0,,,,75151,40128.0,24597.0,286801.0,78778.0,99506.0,,,,529810,40128.0,24597.0,286801.0,78778.0,99506.0,,,,529810,19.06,16.91,12.89,15.83,12.77,,,,14.451587,457.52,405.74,309.3,379.87,306.53,,,,346.809038,4.5,3.53,7.98,6.5,8.87,,,,7.048311,1.0,2.0,4.0,3.0,6.0,,,,3.595654,3.0,3.0,8.0,7.0,9.0,,,,9.0,0.62,0.64,0.99,1.03,1.28,,,,0.963354,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.89,0.88,1.63,1.62,2.05,,,,1.53367,1.0,1.0,2.0,1.0,2.0,,,,1.62727,1.0,1.0,1.0,2.0,2.0,,,,2.0,1.14,1.08,2.2,2.09,2.72,,,,2.030164,1.0,1.0,2.0,1.0,3.0,,,,1.77657,1.0,2.0,2.0,2.0,3.0,,,,3.0
labs,pco2_venous,mmhg,5781.0,7397.0,14699.0,9324.0,4120.0,10120.0,,37934.0,89375,35076.0,28911.0,68481.0,35637.0,25020.0,135250.0,,454659.0,783034,35076.0,28911.0,68481.0,35637.0,25020.0,135250.0,,454659.0,783034,18.93,15.87,17.42,16.36,16.95,15.47,,16.2,16.518525,454.3,380.87,418.14,392.56,406.76,371.25,,388.8,396.438751,6.07,3.91,4.66,3.82,6.07,13.36,,11.99,8.762721,2.0,2.0,2.0,1.0,2.0,6.0,,4.0,3.197471,4.0,3.0,2.0,2.0,2.0,13.0,,10.0,13.0,1.15,1.24,1.16,1.05,0.94,3.3,,2.68,2.031814,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.537667,2.0,2.0,2.0,1.0,1.0,4.0,,3.0,4.0,1.72,1.68,1.34,1.31,1.24,4.79,,3.83,2.832472,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.075334,2.0,1.0,2.0,2.0,2.0,6.0,,4.0,6.0,2.14,1.95,1.49,1.52,1.47,5.92,,4.65,3.415154,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,2.188565,2.0,2.0,1.0,1.0,2.0,7.0,,5.0,7.0
labs,eosinophils_percent,%,9154.0,12468.0,35699.0,12673.0,11266.0,9386.0,30034.0,39833.0,160513,41188.0,41867.0,289536.0,82365.0,101146.0,45669.0,158479.0,413901.0,1174151,41188.0,41867.0,289536.0,82365.0,101146.0,45669.0,158479.0,413901.0,1174151,19.11,15.47,12.98,15.94,12.75,16.15,13.34,15.77,14.685657,458.69,371.17,311.59,382.47,305.98,387.52,320.28,378.37,352.447619,4.5,3.36,8.11,6.5,8.98,4.87,5.28,10.39,7.315929,1.0,2.0,4.0,3.0,6.0,2.0,2.0,5.0,3.491966,3.0,3.0,8.0,7.0,9.0,4.0,4.0,10.0,10.0,0.62,0.67,0.96,1.05,1.3,0.87,0.9,1.12,0.97227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.92,1.59,1.64,2.07,1.27,1.4,1.89,1.556429,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.540754,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.15,1.12,2.16,2.1,2.74,1.61,1.81,2.57,2.061684,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.610941,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0
labs,eosinophils_absolute,10^3/µl,8970.0,6911.0,35680.0,12115.0,8981.0,,,,72657,40587.0,24429.0,289065.0,78743.0,80861.0,,,,513685,40587.0,24429.0,289065.0,78743.0,80861.0,,,,513685,19.04,16.87,12.99,15.83,12.96,,,,14.575812,456.89,404.93,311.66,379.92,310.98,,,,349.75908,4.52,3.53,8.1,6.5,9.0,,,,7.067794,1.0,2.0,4.0,3.0,6.0,,,,3.519867,3.0,3.0,8.0,7.0,9.0,,,,9.0,0.62,0.64,0.96,1.03,1.28,,,,0.938813,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.9,0.88,1.59,1.62,2.04,,,,1.497907,1.0,1.0,2.0,1.0,2.0,,,,1.614683,1.0,1.0,1.0,2.0,2.0,,,,2.0,1.14,1.08,2.15,2.09,2.7,,,,1.981512,1.0,1.0,2.0,1.0,3.0,,,,1.738291,1.0,1.5,2.0,2.0,3.0,,,,3.0
labs,albumin,g/dl,23846.0,13398.0,42453.0,26551.0,12674.0,14494.0,41513.0,48707.0,223636,252267.0,54215.0,383581.0,393326.0,144365.0,148623.0,339858.0,448514.0,2164749,252267.0,54215.0,383581.0,393326.0,144365.0,148623.0,339858.0,448514.0,2164749,13.84,15.37,12.39,11.88,12.26,14.28,12.21,14.78,13.264838,332.06,368.91,297.33,285.03,294.35,342.67,293.1,354.75,318.351519,10.58,4.05,9.04,14.81,11.39,10.25,8.19,9.21,9.681139,6.0,2.0,4.0,8.0,7.0,5.0,3.0,5.0,4.835331,11.0,3.0,8.0,13.0,10.0,10.0,6.0,8.0,13.0,1.52,0.68,1.33,2.1,1.75,1.47,1.45,1.34,1.460065,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.175397,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.42,1.02,2.05,3.58,2.77,2.34,2.2,2.09,2.305549,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.115487,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.19,1.31,2.66,4.81,3.63,3.06,2.82,2.7,3.010201,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.558635,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
labs,calcium_ionized,mg/dl,7816.0,20336.0,28422.0,19453.0,5460.0,9390.0,31342.0,4.0,122223,69364.0,188498.0,338868.0,132291.0,38541.0,55141.0,285629.0,4.0,1108336,69364.0,188498.0,338868.0,132291.0,38541.0,55141.0,285629.0,4.0,1108336,19.38,11.89,12.54,12.9,14.89,15.11,12.97,9.18,13.339138,465.01,285.27,300.9,309.55,357.3,362.53,311.24,220.28,320.074002,8.87,9.27,11.92,6.8,7.06,5.87,9.11,1.0,9.066295,2.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,3.938375,6.0,7.0,9.0,7.0,2.0,7.0,7.0,0.0,9.0,1.22,2.78,4.5,4.18,1.43,3.54,2.79,0.75,3.303615,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.283048,2.0,3.0,6.0,5.0,2.0,4.0,3.0,0.25,6.0,1.88,3.89,5.47,4.59,1.85,3.84,3.73,1.0,4.104195,1.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.938408,2.0,4.0,7.0,6.0,1.0,5.0,4.0,0.0,7.0,2.42,4.65,6.11,4.87,2.15,4.05,4.46,1.0,4.675302,1.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.938408,2.0,4.0,8.0,6.0,1.0,5.0,5.0,0.0,8.0
labs,esr,mm/hour,1208.0,,3534.0,997.0,860.0,1190.0,,,7789,1756.0,,6019.0,1581.0,1275.0,2784.0,,,13415,1756.0,,6019.0,1581.0,1275.0,2784.0,,,13415,23.18,,21.1,26.85,20.73,22.72,,,22.365245,556.31,,506.43,644.29,497.41,545.19,,,536.737955,1.45,,1.7,1.59,1.48,2.34,,,1.720636,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.38,,0.45,0.27,0.4,0.47,,,0.413638,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.51,,0.6,0.36,0.51,0.64,,,0.551496,0.0,,1.0,0.0,0.0,1.0,,,0.606496,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.6,,0.71,0.44,0.59,0.77,,,0.654297,1.0,,1.0,0.0,1.0,1.0,,,0.871999,1.0,,1.0,1.0,1.0,1.0,,,1.0
labs,sodium,mmol/l,29608.0,26518.0,57888.0,27809.0,14528.0,18781.0,55225.0,59715.0,290072,596590.0,458698.0,1014131.0,545864.0,238893.0,468253.0,940245.0,2594798.0,6857472,596590.0,458698.0,1014131.0,545864.0,238893.0,468253.0,940245.0,2594798.0,6857472,12.21,10.93,10.57,11.52,11.44,12.54,10.5,13.01,11.521484,293.05,262.35,253.71,276.44,274.58,300.84,252.04,312.35,276.545029,20.15,17.3,17.52,19.63,16.44,24.93,17.03,43.45,23.641028,11.0,10.0,10.0,13.0,11.0,16.0,10.0,19.0,12.681003,16.0,14.0,14.0,17.0,14.0,23.0,15.0,32.0,32.0,3.32,2.87,2.81,5.01,2.36,4.95,3.92,8.19,4.51334,2.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,3.079935,2.0,2.0,2.0,5.0,2.0,4.0,4.0,9.0,9.0,5.24,4.59,4.44,6.82,3.95,7.1,5.45,12.03,6.666007,4.0,4.0,4.0,5.0,4.0,6.0,4.0,9.0,5.254675,3.0,3.0,4.0,6.0,3.0,5.0,6.0,13.0,13.0,6.82,6.03,5.81,8.31,5.26,8.85,6.72,14.96,8.399052,5.0,5.0,5.0,7.0,5.0,7.0,5.0,11.0,6.556407,5.0,3.0,4.0,7.0,3.0,6.0,7.0,15.0,15.0
labs,so2_arterial,%,15310.0,16640.0,30230.0,19973.0,10702.0,14961.0,15970.0,41124.0,164910,302426.0,136798.0,358871.0,184725.0,148069.0,363604.0,144485.0,1256565.0,2895543,302426.0,136798.0,358871.0,184725.0,148069.0,363604.0,144485.0,1256565.0,2895543,14.66,11.97,11.97,13.02,12.94,13.89,10.67,15.13,13.246165,351.77,287.2,287.3,312.6,310.58,333.43,256.15,363.18,317.94099,19.75,8.22,11.87,9.25,13.84,24.3,9.05,30.56,17.559151,6.0,3.0,5.0,5.0,7.0,12.0,4.0,11.0,7.055273,13.0,6.0,9.0,8.0,11.0,20.0,6.0,22.0,22.0,5.45,2.99,4.51,4.58,3.78,6.33,3.56,7.36,5.188826,4.0,2.0,3.0,3.0,3.0,5.0,2.0,7.0,4.074028,6.0,3.0,6.0,6.0,5.0,7.0,4.0,8.0,8.0,7.47,3.99,5.66,5.38,5.41,9.03,4.58,10.27,6.960145,4.0,2.0,4.0,4.0,4.0,7.0,3.0,8.0,4.971008,8.0,4.0,6.0,6.0,6.75,10.0,6.0,11.0,11.0,8.85,4.66,6.41,5.95,6.43,10.96,5.28,12.32,8.182677,4.0,3.0,4.0,4.0,5.0,8.0,3.0,9.0,5.476903,9.0,5.0,7.0,6.0,7.0,12.0,6.0,14.0,14.0
labs,platelet_count,10^3/µl,29288.0,,57535.0,27561.0,14494.0,,,,128878,435819.0,,835486.0,358162.0,221985.0,,,,1851452,435819.0,,835486.0,358162.0,221985.0,,,,1851452,12.34,,10.63,11.61,11.47,,,,11.322649,296.09,,255.12,278.57,275.18,,,,271.701453,14.88,,14.52,13.0,15.32,,,,14.366724,9.0,,8.0,8.0,10.0,,,,8.45218,12.0,,12.0,11.0,12.0,,,,12.0,2.09,,2.44,2.28,2.31,,,,2.311624,2.0,,2.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,,,,2.0,3.43,,3.77,3.63,3.74,,,,3.65942,3.0,,3.0,3.0,3.0,,,,3.0,2.0,,3.0,2.0,2.0,,,,3.0,4.57,,4.89,4.72,4.92,,,,4.784298,4.0,,4.0,4.0,4.0,,,,4.0,2.0,,3.0,3.0,3.0,,,,3.0
labs,basophils_absolute,10^3/µl,8967.0,6893.0,34897.0,12114.0,11220.0,,,,74091,40582.0,24402.0,273232.0,78742.0,99505.0,,,,516463,40582.0,24402.0,273232.0,78742.0,99505.0,,,,516463,19.05,16.86,13.1,15.83,12.77,,,,14.566304,457.13,404.62,314.38,379.86,306.53,,,,349.569312,4.53,3.54,7.83,6.5,8.87,,,,6.97153,1.0,2.0,3.0,3.0,6.0,,,,3.119218,3.0,3.0,8.0,7.0,9.0,,,,9.0,0.62,0.64,0.93,1.03,1.28,,,,0.934854,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.9,0.88,1.55,1.62,2.05,,,,1.496162,1.0,1.0,1.0,1.0,2.0,,,,1.151435,1.0,1.0,1.0,2.0,2.0,,,,2.0,1.14,1.08,2.1,2.09,2.72,,,,1.981174,1.0,1.0,2.0,1.0,3.0,,,,1.773873,1.0,2.0,2.0,2.0,3.0,,,,3.0
labs,so2_mixed_venous,%,5968.0,6641.0,,186.0,2680.0,4895.0,6055.0,38244.0,64669,87075.0,209781.0,,287.0,24156.0,30501.0,40382.0,423613.0,815795,87075.0,209781.0,,287.0,24156.0,30501.0,40382.0,423613.0,815795,17.55,12.49,,20.33,11.88,16.51,14.33,15.95,15.476978,421.23,299.69,,487.81,285.16,396.23,343.8,382.91,371.497445,14.59,31.59,,1.54,9.01,6.23,6.67,11.08,12.616892,4.0,9.0,,1.0,6.0,2.0,2.0,4.0,4.249068,10.0,31.0,,0.0,7.0,6.0,4.0,9.0,31.0,2.7,12.0,,0.53,4.03,1.31,1.55,2.43,3.331352,2.0,4.0,,0.0,4.0,1.0,1.0,2.0,2.113192,3.0,23.0,,1.0,2.0,2.0,2.0,2.25,23.0,4.2,16.73,,0.74,5.48,2.16,2.38,3.5,4.791039,2.0,5.0,,1.0,5.0,1.0,1.0,2.0,2.260202,5.0,25.0,,1.0,4.0,2.0,2.0,4.0,25.0,5.35,19.7,,0.93,6.4,2.81,2.92,4.27,5.79596,3.0,6.0,,1.0,5.0,2.0,1.0,3.0,3.122253,6.0,26.0,,1.0,5.0,3.0,2.0,5.0,26.0
labs,hemoglobin,g/dl,29447.0,26475.0,57760.0,27714.0,14491.0,18779.0,55006.0,59516.0,289188,607921.0,396394.0,1077481.0,477872.0,221527.0,625851.0,889545.0,2439653.0,6736244,607921.0,396394.0,1077481.0,477872.0,221527.0,625851.0,889545.0,2439653.0,6736244,12.27,10.95,10.59,11.55,11.47,12.53,10.54,13.05,11.552868,294.56,262.75,254.16,277.21,275.24,300.84,252.93,313.24,277.281667,20.64,14.97,18.65,17.24,15.29,33.33,16.17,40.99,23.291456,11.0,9.0,11.0,12.0,10.0,18.0,10.0,18.0,12.567603,17.0,12.0,16.0,16.0,12.0,29.0,15.0,30.0,30.0,3.49,2.64,4.43,5.11,2.3,6.56,4.06,7.95,4.921212,2.0,2.0,3.0,3.0,2.0,5.0,2.0,6.0,3.313592,3.0,1.0,4.0,5.0,2.0,7.0,4.0,9.0,9.0,5.42,4.19,6.11,6.75,3.73,9.86,5.57,11.61,7.078761,4.0,3.0,4.0,5.0,3.0,8.0,4.0,9.0,5.242942,5.0,2.0,6.0,6.0,2.0,10.0,6.0,12.0,12.0,6.99,5.47,7.46,8.02,4.9,12.37,6.8,14.4,8.776927,5.0,4.0,5.0,6.0,4.0,9.0,5.0,11.0,6.448746,5.0,2.0,7.0,7.0,3.0,12.0,7.0,14.0,14.0
labs,magnesium,mg/dl,28793.0,26451.0,53745.0,25840.0,13971.0,18123.0,48371.0,58118.0,273412,395829.0,401599.0,785763.0,307161.0,175422.0,340030.0,585419.0,1012814.0,4004037,395829.0,401599.0,785763.0,307161.0,175422.0,340030.0,585419.0,1012814.0,4004037,12.52,10.96,11.12,12.08,11.78,12.89,11.48,13.31,12.022941,300.54,262.98,266.82,290.02,282.63,309.28,275.62,319.53,288.575683,13.75,15.18,14.62,11.89,12.56,18.76,12.1,17.43,14.645182,8.0,9.0,8.0,7.0,8.0,12.0,7.0,9.0,8.303023,11.0,13.0,11.0,10.0,10.0,18.0,10.0,13.0,18.0,1.84,2.09,1.84,1.65,1.62,2.24,1.7,2.13,1.898377,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.948901,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.14,3.65,3.14,2.82,2.73,3.89,2.81,3.53,3.212378,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.015186,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.27,4.97,4.29,3.82,3.7,5.3,3.79,4.73,4.35113,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.74376,2.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0
labs,pt,sec,19664.0,25510.0,42028.0,6470.0,8911.0,15787.0,,4491.0,122861,123687.0,238187.0,356406.0,35601.0,60854.0,161122.0,,15783.0,991640,123687.0,238187.0,356406.0,35601.0,60854.0,161122.0,,15783.0,991640,14.32,11.17,12.27,14.72,13.2,13.63,,9.1,12.625058,343.75,268.08,294.49,353.28,316.78,327.09,,218.49,303.014001,6.29,9.34,8.48,5.5,6.83,10.21,,3.51,8.072075,2.0,5.0,4.0,2.0,3.0,5.0,,2.0,3.765068,5.0,9.0,7.0,4.0,7.0,11.0,,3.0,11.0,1.39,1.8,2.1,1.44,1.4,1.75,,1.26,1.762869,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.549711,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.93,2.71,2.83,1.94,2.01,2.65,,1.69,2.489896,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.678205,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,3.0,2.35,3.43,3.43,2.31,2.49,3.38,,2.01,3.071657,1.0,3.0,3.0,1.0,2.0,3.0,,2.0,2.465494,2.0,2.0,4.0,2.0,3.0,3.0,,2.0,4.0
labs,glucose_serum,mg/dl,29830.0,26517.0,57725.0,27787.0,14526.0,18756.0,55589.0,59498.0,290228,1882600.0,507158.0,937285.0,509369.0,245716.0,412602.0,2382088.0,2167240.0,9044058,1882600.0,507158.0,937285.0,509369.0,245716.0,412602.0,2382088.0,2167240.0,9044058,12.13,10.93,10.6,11.53,11.44,12.55,10.44,13.06,11.518172,291.03,262.35,254.36,276.64,274.63,301.21,250.53,313.45,276.414464,63.11,19.13,16.24,18.33,16.92,22.0,42.85,36.43,31.163581,35.0,11.0,9.0,12.0,11.0,14.0,16.0,16.0,15.341277,60.0,14.0,12.0,16.0,15.0,21.0,39.0,26.0,60.0,7.56,3.72,2.18,4.7,2.52,2.98,7.1,6.51,5.013678,7.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.558719,6.0,3.0,2.0,4.0,2.0,2.0,8.0,8.0,8.0,13.15,5.62,3.69,6.35,4.12,4.97,11.5,9.68,7.921432,12.0,5.0,3.0,5.0,4.0,4.0,7.0,7.0,6.000083,9.0,4.0,3.0,6.0,2.0,3.0,12.0,11.0,12.0,17.88,7.17,4.98,7.71,5.45,6.61,14.99,12.14,10.281311,18.0,6.0,4.0,6.0,5.0,6.0,8.0,8.0,7.578614,13.0,5.0,3.0,6.0,4.0,5.0,17.0,12.0,17.0
labs,ptt,sec,14282.0,25414.0,32772.0,15859.0,9818.0,14199.0,,4299.0,116643,107237.0,258520.0,203694.0,85751.0,74318.0,186930.0,,21300.0,937750,107237.0,258520.0,203694.0,85751.0,74318.0,186930.0,,21300.0,937750,14.87,11.19,12.98,13.82,13.53,14.12,,8.72,12.963681,356.88,268.63,311.58,331.76,324.67,338.95,,209.35,311.178222,7.51,10.17,6.22,5.41,7.57,13.17,,4.95,8.041292,1.0,5.0,2.0,2.0,3.0,6.0,,2.0,3.102286,3.0,9.0,4.0,4.0,7.0,13.0,,4.0,13.0,1.3,1.86,2.0,1.68,1.45,1.71,,1.41,1.736939,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.620569,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.79,2.83,2.52,2.2,2.13,2.78,,1.99,2.433941,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.756531,1.0,2.0,2.0,2.0,2.0,3.0,,1.0,3.0,2.2,3.59,2.89,2.57,2.65,3.69,,2.45,2.975489,1.0,3.0,2.0,2.0,2.0,3.0,,2.0,2.217167,1.0,2.0,2.0,2.0,3.0,4.0,,2.0,4.0
