hour_bin,upenn__median,upenn__q25,upenn__q75,upenn__mean,upenn__std,upenn__count,nu__median,nu__q25,nu__q75,nu__mean,nu__std,nu__count,jhu__median,jhu__q25,jhu__q75,jhu__mean,jhu__std,jhu__count,rush__median,rush__q25,rush__q75,rush__count,ohsu__median,ohsu__q25,ohsu__q75,ohsu__mean,ohsu__std,ohsu__count,ucmc__median,ucmc__q25,ucmc__q75,ucmc__mean,ucmc__std,ucmc__count,umn__median,umn__q25,umn__q75,umn__mean,umn__std,umn__count,emory__median,emory__q25,emory__q75,emory__mean,emory__std,emory__count,umich__median,umich__q25,umich__q75,umich__mean,umich__std,umich__count,mimic_iv__median,mimic_iv__q25,mimic_iv__q75,mimic_iv__mean,mimic_iv__std,mimic_iv__count
138,15.0,14.25,20.0,16.25263157894737,4.023091244042911,38,16.0,14.0,20.0,17.36263736263736,5.670543219939697,182,4.0,0.0,10.0,5.269230769230769,6.4700570601532075,78,22.0,20.0,26.0,306,10.0,10.0,17.5,12.884615384615385,5.406121885987574,26,15.0,12.5,20.0,17.028169014084508,5.464095353136604,71,25.0,25.0,27.0,24.797101449275363,5.18362725076281,69,18.0,12.0,20.0,17.34781818181818,5.887751155580004,55,12.0,10.0,16.0,12.775862068965518,5.2703305906750515,232,18.0,13.5,23.0,18.09090909090909,7.313747951010418,11
139,15.5,14.25,20.0,17.394736842105264,4.923959479514759,38,15.0,12.0,20.0,16.49438202247191,5.801078402581309,178,7.0,2.0,10.0,7.010869565217392,5.995409535576641,92,23.0,20.0,26.0,269,10.0,10.0,15.25,11.925,4.468622801668289,40,15.0,14.0,20.0,16.06896551724138,3.950847428375191,58,25.0,22.0,25.0,23.940298507462686,5.479661007583228,67,15.0,10.0,20.0,16.046875,6.285356343524156,64,14.0,10.0,18.0,13.827272727272728,5.655819471825717,220,15.0,10.0,18.0,15.076923076923077,6.224434893513606,13
140,16.5,15.0,20.0,17.556521739130435,5.042735244285718,46,15.5,14.0,20.0,17.35,5.656335746595344,180,4.0,0.0,10.0,5.97196261682243,7.702557703023111,107,23.0,20.0,26.0,313,10.0,8.0,10.0,10.037037037037036,3.837882844661198,27,15.0,12.0,20.0,16.884057971014492,5.470606568917568,69,25.0,23.0,26.0,24.3125,5.226178349505982,72,14.0,12.0,20.0,16.0,5.288840230704223,72,12.0,10.0,18.0,13.425339366515837,5.850414942373168,221,20.0,15.0,28.0,21.333333333333332,8.068162002292597,15
141,15.5,15.0,20.0,17.316666666666666,4.384524828418069,24,16.0,13.0,20.0,16.86875,5.364830587512006,160,3.5,0.0,9.0,4.882352941176471,6.220843465218656,102,22.5,20.0,26.0,294,10.0,10.0,13.0,12.777777777777779,7.747621636711556,27,15.0,12.0,20.0,16.51923076923077,6.079507154352151,52,25.0,25.0,25.0,24.816326530612244,3.173283455847659,49,15.5,12.0,20.0,15.931034482758621,4.800811586963907,58,12.0,10.0,16.5,13.51207729468599,5.994220439190419,207,14.0,12.0,18.0,16.692307692307693,6.811566332161488,13
142,18.0,15.0,20.0,17.586206896551722,4.144852585516766,29,16.0,12.0,20.0,16.65979381443299,5.594939604684322,194,4.0,0.0,10.0,5.56043956043956,6.0317839469279395,91,22.0,20.0,26.0,296,10.0,10.0,14.0,12.538461538461538,6.125211720706623,39,15.0,15.0,20.0,17.121951219512194,5.398651509501968,82,25.0,21.0,30.0,24.317460317460316,6.529895016755745,63,12.0,10.0,16.0,14.319444444444445,5.237530836613351,72,13.0,10.0,16.0,13.32905982905983,5.300280336404274,234,14.0,11.0,19.0,15.272727272727273,5.551412596644373,11
143,15.0,12.0,20.0,16.45,5.586392196917235,28,17.0,14.0,20.0,17.044198895027623,5.399406556300515,181,7.0,2.0,10.0,6.761467889908257,6.221079879119485,109,23.0,20.0,27.0,268,10.0,10.0,14.0,12.344827586206897,5.49854436626488,29,15.5,14.5,20.0,17.642857142857142,5.961783050636542,56,25.0,22.0,25.0,24.37704918032787,5.447213154223083,61,14.5,12.0,18.5,15.381578947368421,5.349061239166258,76,12.0,10.0,17.75,13.12135922330097,5.543603661710856,206,15.0,13.0,18.0,17.692307692307693,7.398024684384964,13
144,16.0,14.0,20.0,16.766666666666666,4.368250129674617,30,17.5,12.0,21.75,17.409523809523808,6.079529127597466,210,5.0,0.0,10.0,5.962962962962963,6.604906029775658,108,23.0,20.0,26.0,285,11.0,10.0,15.75,12.947368421052632,5.362267412815533,38,15.0,12.0,20.0,16.983870967741936,6.223940914538624,62,25.0,22.0,25.0,23.859375,4.8398713989867685,64,14.0,12.0,20.0,16.16883116883117,6.28574535504656,77,13.0,10.0,18.0,13.414746543778802,5.625122554656652,217,15.5,12.75,18.5,17.0625,7.150466185268389,16
145,15.0,14.5,18.0,16.302857142857142,3.9670322078116693,35,16.0,12.0,20.0,16.93103448275862,5.525125172538127,174,6.0,2.0,10.0,7.475728155339806,7.862600303539478,103,23.0,20.0,26.0,286,10.0,10.0,15.5,13.116279069767442,5.233633456630396,43,16.0,15.0,21.0,17.62686567164179,5.864210455769923,67,25.0,24.25,26.0,24.543478260869566,4.080885098652717,46,15.0,13.0,18.0,15.745098039215685,4.6123449014786475,51,12.0,9.0,17.0,13.013513513513514,5.8087776688907535,222,16.0,13.5,27.0,20.0,8.12403840463596,12
146,17.0,15.0,20.0,17.5,4.234410532546359,44,16.0,14.0,20.0,17.24516129032258,5.4371759470345715,155,5.0,0.0,11.0,5.747252747252747,7.5610014130895635,91,23.0,20.0,26.0,256,10.0,10.0,14.0,12.17142857142857,4.090776672162952,35,15.0,14.5,20.0,16.857142857142858,5.437803545645311,84,25.0,20.0,30.0,24.0,6.313641498019763,59,16.0,14.0,21.0,17.0,5.059644256269408,51,12.0,10.0,16.0,13.306034482758621,6.088549878078803,232,16.0,13.25,20.0,15.8,4.49196814077947,10
147,15.0,14.0,20.0,16.727272727272727,4.215097324445243,33,15.0,12.0,20.0,16.21764705882353,5.356490869114637,170,5.0,0.0,10.0,5.467213114754099,6.087766389005028,122,22.0,20.0,26.0,284,12.0,10.0,16.75,14.875,8.843137845613498,24,15.0,15.0,20.0,17.345454545454544,5.571814591775094,55,25.0,25.0,25.0,24.12962962962963,5.576386522891901,54,15.0,12.0,18.0,15.319444444444445,4.863854580181423,72,12.0,9.75,17.25,13.048245614035087,5.8680307987285225,228,15.0,13.5,24.0,18.733333333333334,8.198141485088179,15
148,18.0,14.0,20.0,16.83103448275862,5.544566416661313,29,16.5,12.75,21.25,17.613095238095237,6.231968571671435,168,2.0,0.0,10.0,5.066666666666666,6.944840698311947,120,23.0,20.0,26.0,282,12.0,10.0,14.25,13.375,6.778015149120141,48,16.0,13.5,20.0,17.253164556962027,5.938722029558945,79,25.0,22.0,25.0,24.408461538461538,4.559258859305298,65,14.0,10.0,18.0,15.623376623376624,6.337106597441853,77,12.0,10.0,18.0,13.348837209302326,5.810414919676212,215,16.0,12.0,20.0,17.11764705882353,6.697782776236257,17
149,16.8,14.5,20.0,16.94814814814815,4.310128533722398,27,17.0,14.0,20.0,16.874285714285715,5.2693181993227824,175,5.0,0.0,10.0,5.56701030927835,7.52344559872509,97,23.0,20.0,26.0,275,12.0,10.0,15.0,14.058823529411764,6.114766907376829,34,15.0,15.0,20.0,16.940298507462686,5.268202490916686,67,25.0,24.5,25.5,24.872340425531913,3.893232820502082,47,14.0,10.0,16.5,14.75,4.9343732343314155,52,14.0,10.0,17.0,13.5,5.636769529766789,206,15.0,13.0,23.5,19.133333333333333,8.467304062996561,15
150,15.0,15.0,16.5,16.40625,3.644344934278312,32,16.0,15.0,20.0,17.242236024844722,5.502018263232513,161,10.0,4.0,10.0,8.304878048780488,6.97559949083584,82,22.0,19.0,26.0,281,14.0,12.0,20.0,16.17391304347826,6.027604483563655,23,15.0,12.5,19.5,16.73076923076923,5.373511456638514,78,25.0,20.5,25.0,23.41304347826087,5.9575389659993805,46,15.0,12.0,18.0,15.526315789473685,4.404159005003496,57,12.0,10.0,16.0,12.967592592592593,5.226396841503245,216,16.5,14.0,20.0,17.5625,5.513241635674364,16
151,15.0,14.0,20.0,16.46511627906977,3.819429259340934,43,15.0,12.0,20.0,16.54022988505747,5.079266702572796,174,5.0,0.0,10.0,5.552380952380952,6.894787541186114,105,23.0,20.0,26.0,256,13.0,10.0,16.0,15.75,10.755180753640463,24,15.0,14.75,20.0,17.75,6.42343859473115,72,25.0,24.25,25.0,24.0,6.115901840215304,48,13.0,10.0,19.0,15.134615384615385,5.911201882215469,52,13.0,10.0,16.0,13.410138248847927,5.772098315368532,217,15.5,11.5,23.0,18.166666666666668,9.203095658362447,12
152,18.0,14.0,20.0,16.85,4.166653333312,26,16.0,12.0,20.0,17.129943502824858,5.506200688271107,177,5.0,0.0,10.0,6.351648351648351,6.799303275374986,91,23.0,20.0,26.0,272,14.0,10.0,18.0,16.46153846153846,11.389852718067571,39,15.5,12.0,20.5,17.65625,6.657657603234395,64,25.0,22.5,25.0,24.253968253968253,4.902166255746119,63,15.0,12.0,20.0,15.594202898550725,4.606002607147579,69,13.0,10.0,18.0,13.654028436018958,5.365562179674135,211,,,,,,
153,15.0,15.0,20.0,16.72,4.401893531954932,25,16.0,12.5,20.0,16.87741935483871,5.85577246988845,155,2.0,0.0,9.5,4.747252747252747,5.759231057071974,91,22.5,20.0,26.0,290,10.0,9.0,24.0,17.225806451612904,13.812336701705844,31,15.0,13.0,18.0,15.535211267605634,4.686853912550028,71,25.0,24.0,26.0,24.92666666666667,5.057505673389169,45,16.0,13.0,20.0,17.037735849056602,5.964517725525946,53,12.0,10.0,16.0,12.90521327014218,5.4615993930798075,211,16.0,12.5,20.0,17.4,7.632636691022498,15
154,15.0,15.0,20.0,17.374468085106383,4.397354347149441,47,15.0,12.0,20.0,16.448275862068964,5.823529352548334,174,5.0,0.0,10.75,5.795081967213115,6.749274248820227,122,22.0,20.0,26.0,292,14.0,10.0,25.0,17.166666666666668,12.217374007628496,42,15.0,15.0,20.0,17.142857142857142,4.887455170649935,77,25.0,24.0,25.0,23.821428571428573,4.951059180921494,56,14.0,10.0,18.0,14.84375,4.550313960910516,64,13.0,10.0,17.0,13.586497890295359,6.190984695249824,237,16.0,12.0,19.5,16.2,5.028805910838963,10
155,15.5,12.25,20.0,16.210526315789473,4.58055758872357,38,16.0,14.0,20.0,17.434782608695652,5.6033278155660025,161,4.0,0.0,9.5,4.518072289156627,6.6614314834984745,83,23.0,20.0,26.0,297,11.0,10.0,15.5,15.352941176470589,11.546696636205358,34,15.0,15.0,20.0,16.926470588235293,5.1291271739240605,68,25.0,25.0,25.0,24.372549019607842,5.05553472666829,51,15.0,12.0,18.0,15.132075471698114,4.489465172228874,53,13.0,10.0,16.25,13.142857142857142,5.294409242849406,196,14.0,10.0,17.0,15.076923076923077,5.950651763484099,13
156,16.0,15.0,18.0,16.586206896551722,3.375513097286209,29,16.0,14.0,20.0,16.880681818181817,5.348695070859711,176,8.0,1.0,10.0,6.938775510204081,5.807596032873115,98,22.0,20.0,26.0,270,14.0,10.0,22.0,17.162790697674417,11.608556434921983,43,15.0,12.0,20.0,16.043478260869566,5.5873670075202995,69,25.0,22.25,25.0,24.53030303030303,4.849170260410765,66,15.0,12.0,21.0,16.35593220338983,5.984931399556167,59,13.0,10.0,18.0,13.896995708154506,5.877165007172525,233,15.0,12.75,24.5,17.8125,7.035327521397517,16
157,15.0,12.5,19.5,15.738235294117647,4.415812818955295,34,15.0,12.75,20.0,17.17361111111111,6.069907271225342,144,6.0,0.0,10.0,7.020618556701031,7.828872020502192,97,23.0,20.0,26.0,238,10.0,9.5,14.5,14.612903225806452,10.892435966776329,31,15.0,14.0,20.0,16.467741935483872,4.762275740378009,62,25.0,25.0,26.0,25.36777777777778,4.894374734366388,45,16.0,12.0,20.0,16.483870967741936,5.416253424961354,62,12.0,10.0,17.5,13.232323232323232,5.822812275743038,198,14.5,12.25,19.25,16.3,7.888810641239484,10
158,15.0,15.0,20.0,17.080000000000002,5.004071069911705,45,16.0,14.0,20.0,17.55191256830601,5.6341076843549125,183,4.0,0.0,10.0,5.646464646464646,6.421127644805094,99,22.0,20.0,26.0,260,10.0,10.0,17.5,16.657894736842106,12.110474170620607,38,15.0,12.0,16.0,15.507692307692308,4.507365766592073,65,25.0,24.75,25.0,24.466666666666665,4.023097156975367,60,15.0,10.0,18.5,15.916666666666666,6.073816175836496,60,12.0,10.0,17.0,13.314655172413794,5.746457659998457,232,15.0,14.0,19.0,17.727272727272727,6.694638288823514,11
159,15.5,14.0,20.0,17.0,4.4557444424681005,42,16.0,12.0,20.0,16.60112359550562,5.804089623491285,178,4.0,0.0,9.0,5.801980198019802,7.390561280417339,101,23.0,20.0,26.0,240,14.0,10.0,18.5,15.46875,8.918933738528281,32,16.0,13.5,22.5,18.063492063492063,6.382620090661058,63,25.0,22.0,25.0,23.615384615384617,4.661708203929349,52,14.0,10.5,18.0,14.580645161290322,5.804318310736694,62,13.0,10.0,16.0,13.024896265560166,5.3665051563714155,241,15.0,14.0,15.75,15.3,2.94580681270476,10
160,15.0,15.0,19.5,16.205882352941178,4.005900282913798,34,15.0,14.0,20.0,17.01212121212121,6.110754093806602,165,5.0,0.0,12.0,6.696078431372549,7.6608677941943535,102,23.0,20.0,26.0,295,12.0,10.0,19.0,14.465116279069768,7.420527632405942,43,15.0,15.0,20.0,17.19298245614035,5.591570813322585,57,25.0,23.0,25.0,24.672727272727272,4.71032964740318,55,16.0,12.0,20.5,16.34375,5.612397699424725,64,12.0,10.0,18.0,13.823232323232324,6.035770332708468,198,15.0,12.0,21.5,16.833333333333332,6.706011350668452,18
161,18.0,15.0,20.1,17.96896551724138,4.281947441483328,29,16.0,12.0,21.5,16.95364238410596,6.21003247264121,151,4.0,0.0,8.25,4.88,5.946359551792335,100,23.0,20.0,26.5,239,10.0,10.0,14.0,12.564102564102564,7.1480393771000035,39,15.0,14.0,20.0,16.272727272727273,4.447960788912602,44,25.0,25.0,25.5,25.825,3.9670921986790932,40,16.0,14.0,18.0,16.842105263157894,4.641332030317076,38,14.0,10.0,18.0,13.813397129186603,5.709187302412682,209,17.5,14.0,20.0,20.357142857142858,9.950702664459605,14
162,16.0,15.0,20.0,17.209756097560977,5.092337620290351,41,16.0,12.0,20.0,16.551724137931036,5.536549332667019,174,4.0,0.0,10.0,4.977528089887641,6.777264009656726,89,22.0,20.0,26.0,262,10.0,10.0,18.0,14.606060606060606,6.754347645865743,33,16.0,15.0,22.0,17.818181818181817,5.340438158080263,66,25.0,24.0,25.0,24.454545454545453,5.292031217367715,66,15.0,10.0,20.0,15.575342465753424,5.732262032224999,73,12.0,10.0,17.0,13.598984771573605,5.982678993865914,197,15.0,14.0,20.0,17.454545454545453,7.501514998500454,11
163,15.0,12.0,17.0,15.806451612903226,3.7096213179488613,31,15.0,12.0,20.0,17.022727272727273,6.307324128530074,176,5.0,0.0,9.5,5.638297872340425,6.66050962535584,94,23.0,20.0,26.0,253,10.0,10.0,15.75,13.964285714285714,7.446013812310698,28,16.0,15.0,21.0,17.322033898305083,5.299449151485077,59,25.0,25.0,25.0,24.0,4.506785008308152,46,14.0,10.0,19.0,15.472727272727273,5.231155050749611,55,12.0,10.0,18.0,13.63679245283019,6.104552344859334,212,,,,,,
164,18.0,14.0,20.025,17.217857142857145,4.024375136352876,28,17.0,15.0,20.0,17.516666666666666,5.856911441460393,150,5.0,0.0,10.0,5.445544554455446,6.226516277220759,101,23.0,20.0,26.0,301,10.0,10.0,15.0,13.341463414634147,7.4148828584730895,41,15.0,12.0,21.0,17.571428571428573,7.415577078699824,63,25.0,23.5,25.0,24.618181818181817,4.49069370658142,55,15.5,12.0,20.0,16.3125,5.398044913567215,64,14.0,10.0,18.0,13.832460732984293,5.6226228864694425,191,15.0,12.0,18.0,16.72222222222222,7.036088113981547,18
165,16.0,15.0,20.0,17.28205128205128,5.165414936961517,39,16.0,13.0,22.0,17.471337579617835,6.34939983995473,157,3.5,0.0,10.0,5.387755102040816,6.570211835875055,98,23.0,20.0,26.0,249,10.0,10.0,16.0,12.814814814814815,4.472454471858714,27,16.0,15.0,22.0,17.608695652173914,5.5356551790072315,46,25.0,25.0,27.0,25.452380952380953,3.9706384628363196,42,18.0,10.0,20.0,16.5,5.90708193791796,48,14.0,10.0,18.0,13.783783783783784,6.060093696071901,185,,,,,,
166,16.0,15.0,20.0,17.161290322580644,4.676870564765493,31,16.0,12.0,20.0,17.35,6.082452335620422,160,4.0,0.0,10.0,5.577981651376147,7.115832084789485,109,22.0,18.0,26.0,229,12.0,10.0,16.0,12.771428571428572,4.917470142770774,35,15.0,15.0,20.0,17.246153846153845,6.446973052406961,65,25.0,24.0,25.0,24.508474576271187,4.372219831350298,59,14.0,12.0,16.0,14.39655172413793,4.017242028409732,58,13.0,10.0,18.0,13.603174603174603,5.646142580426085,189,14.0,12.5,17.25,15.5,6.047885835308326,14
167,15.0,13.0,22.0,17.307317073170733,5.346044811068386,41,15.0,12.25,20.0,16.95263157894737,5.81667630153863,190,7.0,0.0,14.0,8.022222222222222,8.125390608108146,90,22.0,20.0,26.0,230,10.0,10.0,16.0,13.0,6.745368781616021,29,15.0,13.0,20.0,17.0,5.5368086475875256,65,25.0,25.0,25.0,23.68,4.122808632523243,50,14.0,12.0,18.0,14.587301587301587,4.6372785422644,63,13.0,10.0,18.0,13.571428571428571,5.593035962878415,196,,,,,,
168,17.0,15.0,20.0,16.823529411764707,4.323793145581252,34,17.0,14.0,20.0,17.106770833333332,5.829183304680314,192,5.0,0.0,10.0,6.215189873417722,6.910918314570457,79,23.0,20.0,26.0,300,12.0,10.0,16.0,13.891891891891891,5.48626458522546,37,15.0,13.0,20.0,17.285714285714285,6.523972101531922,63,25.0,23.0,25.0,24.052287581699346,4.181638460922336,51,16.0,12.0,20.0,16.970149253731343,5.736565727072441,67,13.0,10.0,17.0,13.358649789029537,5.53131101629948,237,15.0,12.5,15.75,16.88888888888889,7.136392966699872,18
