data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,bicarbonate,mmol/l,10753.0,11088.0,16013.0,6148.0,6024.0,6602.0,17986.0,19900.0,94514,201969.0,137845.0,236104.0,91383.0,133794.0,117932.0,218713.0,355441.0,1493181,201969.0,137845.0,236104.0,91383.0,133794.0,117932.0,218713.0,355441.0,1493181,9.55,7.63,8.21,7.74,8.49,8.35,7.45,10.07,8.53846,229.23,183.02,196.99,185.79,203.85,200.39,178.9,241.76,204.949111,18.78,12.43,14.74,14.86,22.21,17.86,12.16,17.86,15.796439,9.0,6.0,6.0,7.0,14.0,10.0,5.0,8.0,7.426466,16.0,12.0,12.0,15.0,22.0,18.0,11.0,16.0,22.0,4.97,3.21,3.7,4.25,6.34,4.24,3.13,3.83,3.947667,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.704012,4.0,2.0,3.0,3.0,6.0,3.0,3.0,3.0,6,7.65,5.04,5.95,6.61,9.85,6.93,4.93,6.12,6.238302,5.0,4.0,4.0,5.0,7.0,6.0,3.0,4.0,4.319434,6.0,5.0,5.0,5.0,8.0,6.0,4.0,6.0,8.0,9.58,6.33,7.58,8.22,12.3,8.89,6.23,7.8,7.884288,6.0,5.0,5.0,6.0,8.0,7.0,4.0,5.0,5.319434,8.0,5.0,6.0,8.0,10.0,7.0,5.0,7.0,10.0
vitals,dbp,,11782.0,11393.0,17257.0,6505.0,6307.0,6810.0,19495.0,21319.0,100868,3505718.0,1880404.0,2321353.0,1434741.0,870601.0,1861598.0,6329525.0,7036976.0,25240916,3505718.0,1880404.0,2321353.0,1434741.0,870601.0,1861598.0,6329525.0,7036976.0,25240916,8.84,7.33,7.6,7.33,8.28,8.16,7.02,9.56,8.079416,212.08,175.86,182.5,175.95,198.76,195.86,168.53,229.33,193.899169,297.55,165.05,134.52,220.56,138.04,273.36,324.67,330.08,250.237144,142.0,88.0,64.0,109.0,80.0,159.5,132.0,135.0,114.320508,315.0,171.0,139.0,234.0,143.0,281.0,325.0,315.0,325.0,63.12,37.61,36.99,65.63,38.79,61.01,79.87,64.78,57.854495,46.0,28.0,27.0,47.0,30.0,48.0,60.0,44.0,42.198477,57.0,24.0,35.0,61.0,28.0,47.0,70.0,51.0,70,104.55,62.45,58.36,101.77,60.64,101.35,129.3,106.9,94.031684,76.0,51.0,46.0,71.0,50.0,83.0,89.0,75.0,68.869334,90.0,42.0,59.0,99.0,50.0,78.0,131.0,89.0,131.0,135.27,80.56,73.24,125.52,76.16,131.59,164.78,138.58,120.307963,98.0,72.0,53.0,87.0,63.0,109.0,106.0,98.0,86.755472,128.0,65.0,76.0,129.0,71.0,108.0,179.0,125.0,179.0
vitals,heart_rate,,11789.0,11431.0,17601.0,6522.0,6382.0,6818.0,19531.0,21509.0,101583,3188354.0,1834938.0,3917625.0,1354256.0,1573065.0,1748617.0,6739798.0,10641186.0,30997839,3188354.0,1834938.0,3917625.0,1354256.0,1573065.0,1748617.0,6739798.0,10641186.0,30997839,8.82,7.31,7.59,7.31,8.22,8.15,7.01,9.48,8.049097,211.8,175.4,182.2,175.53,197.21,195.68,168.35,227.5,193.218336,270.45,160.52,222.58,207.64,246.48,256.47,345.08,494.73,305.146045,128.0,87.0,112.0,104.0,137.0,150.0,151.0,205.0,141.841145,276.0,163.5,224.0,219.0,251.0,251.0,342.0,457.0,457.0,56.46,36.55,56.95,59.22,58.38,56.26,85.33,93.64,68.012016,40.0,27.0,41.0,44.0,42.0,41.0,66.0,68.0,50.087574,45.0,22.0,46.0,51.0,42.0,37.0,68.0,72.0,72,92.87,60.49,91.33,92.17,95.04,93.27,138.15,154.66,110.866852,67.0,50.0,66.0,67.0,73.0,72.0,101.0,114.0,82.115039,75.0,33.0,76.0,82.0,70.0,58.75,131.0,124.0,131.0,120.4,78.01,115.88,114.58,122.49,121.17,175.91,201.11,142.41816,89.0,73.0,86.0,85.0,98.0,99.5,121.0,147.0,106.126429,105.0,55.0,108.0,110.0,101.0,85.0,182.0,179.0,182.0
vitals,height_cm,,9161.0,230.0,9619.0,3142.0,4230.0,4363.0,7645.0,15316.0,53706,169430.0,230.0,32620.0,3545.0,5167.0,20241.0,10200.0,75285.0,316718,169430.0,230.0,32620.0,3545.0,5167.0,20241.0,10200.0,75285.0,316718,9.6,4.99,7.9,4.57,5.11,7.72,5.15,10.24,8.024198,230.29,119.65,189.53,109.59,122.57,185.2,123.68,245.75,192.540244,18.49,1.0,3.39,1.13,1.22,4.64,1.33,4.92,5.896981,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.96749,16.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,16.0,3.62,1.0,1.19,0.99,1.11,1.22,0.99,1.71,1.707948,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.170577,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.68,1.0,1.55,1.04,1.15,1.84,1.09,2.32,2.368454,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.626336,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,7.27,1.0,1.81,1.06,1.17,2.3,1.14,2.76,2.858951,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.626336,9.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0
vitals,map,,11683.0,11393.0,17285.0,6496.0,6293.0,5695.0,19495.0,15434.0,93774,3183668.0,1886065.0,4477705.0,1300018.0,845663.0,1400273.0,6329518.0,2757247.0,22180157,3183668.0,1886065.0,4477705.0,1300018.0,845663.0,1400273.0,6329518.0,2757247.0,22180157,8.88,7.33,7.62,7.34,8.28,8.24,7.02,10.25,8.112423,213.13,175.88,182.94,176.08,198.7,197.78,168.53,245.91,194.695499,272.5,165.55,259.05,200.13,134.38,245.88,324.67,178.65,236.527375,130.0,88.0,124.0,98.0,77.0,134.0,132.0,77.0,109.953409,286.0,172.0,268.0,213.0,140.0,238.0,325.0,174.0,325.0,57.57,37.81,71.38,57.46,37.72,48.28,79.87,35.85,56.872099,41.0,28.0,52.0,42.0,29.0,35.0,60.0,29.0,42.32268,51.0,24.0,68.0,50.0,27.0,39.0,70.0,33.0,70,95.49,62.75,112.65,89.63,59.09,83.61,129.3,58.77,92.090389,68.0,51.0,89.0,64.0,49.0,65.0,89.0,47.0,68.980538,85.0,42.0,114.0,85.0,49.0,68.0,131.0,59.0,131.0,123.81,80.91,141.33,111.18,74.23,110.28,164.78,75.8,117.419023,88.0,73.0,103.0,80.0,62.0,90.0,106.0,57.0,85.404824,118.0,65.0,147.0,110.0,70.0,95.0,179.0,83.0,179.0
vitals,respiratory_rate,,11766.0,11417.0,17482.0,6506.0,6369.0,6815.0,19378.0,21410.0,101143,3082082.0,1815426.0,3443009.0,1431494.0,1358464.0,1713000.0,4664639.0,7142748.0,24650862,3082082.0,1815426.0,3443009.0,1431494.0,1358464.0,1713000.0,4664639.0,7142748.0,24650862,8.84,7.31,7.63,7.33,8.22,8.16,7.06,9.52,8.079074,212.14,175.56,183.09,175.84,197.25,195.76,169.42,228.43,193.876975,261.95,159.01,196.95,220.03,213.29,251.36,240.72,333.62,243.724773,125.0,87.0,100.0,103.0,125.0,147.0,106.0,135.0,114.933263,267.0,163.0,202.0,228.0,215.0,247.0,243.0,308.0,308.0,54.59,36.12,50.26,60.99,51.58,55.0,58.77,61.17,54.200162,38.0,27.0,36.0,43.0,38.0,40.0,44.0,45.0,39.500321,43.0,22.0,42.0,53.0,38.0,36.0,62.0,44.0,62,89.65,59.8,80.86,95.56,84.0,91.38,95.42,101.37,88.488551,65.0,50.0,59.0,67.0,64.0,71.0,67.0,78.0,65.874722,73.0,33.0,72.0,88.0,61.0,58.0,103.0,79.0,103.0,116.22,77.13,102.75,119.28,108.14,118.73,121.57,132.19,113.742018,87.0,73.0,77.0,84.0,86.0,98.0,81.0,103.0,86.41382,102.0,55.0,98.0,117.0,88.0,83.0,133.0,115.0,133.0
vitals,sbp,,11783.0,11394.0,17257.0,6535.0,6307.0,6810.0,19495.0,21319.0,100900,3506109.0,1882437.0,2321384.0,1575280.0,870601.0,1861598.0,6335086.0,7036878.0,25389373,3506109.0,1882437.0,2321384.0,1575280.0,870601.0,1861598.0,6335086.0,7036878.0,25389373,8.84,7.33,7.6,7.31,8.28,8.16,7.02,9.56,8.077898,212.07,175.84,182.5,175.45,198.76,195.86,168.53,229.33,193.858023,297.56,165.21,134.52,241.05,138.04,273.36,324.96,330.08,251.630289,142.0,88.0,64.0,123.0,80.0,159.5,132.0,135.0,115.225679,315.0,172.0,139.0,257.0,143.0,281.0,324.5,315.0,324.5,63.12,37.67,36.99,73.25,38.79,61.01,79.97,64.77,58.374168,46.0,28.0,27.0,55.0,30.0,48.0,60.0,44.0,42.717939,57.0,24.0,35.0,64.0,28.0,47.0,70.0,51.0,70,104.55,62.54,58.36,112.38,60.64,101.35,129.45,106.9,94.7601,76.0,51.0,46.0,82.0,50.0,83.0,90.0,75.0,69.77551,90.0,42.0,59.0,104.0,50.0,78.0,131.0,89.0,131.0,135.28,80.68,73.24,138.16,76.16,131.59,164.95,138.57,121.173375,98.0,72.0,53.0,99.0,63.0,109.0,106.0,98.0,87.532716,128.0,64.0,76.0,138.0,71.0,108.0,180.0,125.0,180.0
vitals,spo2,,11695.0,11355.0,17525.0,6498.0,6359.0,6766.0,19485.0,21359.0,101042,3027961.0,1771787.0,3804378.0,1241494.0,1487586.0,1615192.0,6364320.0,6466086.0,25778804,3027961.0,1771787.0,3804378.0,1241494.0,1487586.0,1615192.0,6364320.0,6466086.0,25778804,8.89,7.35,7.61,7.33,8.24,8.21,7.03,9.54,8.086883,213.37,176.36,182.75,176.0,197.85,196.97,168.68,228.99,194.10568,258.91,156.04,217.08,191.06,233.93,238.72,326.63,302.73,255.12913,121.0,83.0,106.0,95.0,128.0,134.0,139.0,129.0,118.929178,267.0,163.0,220.0,204.0,239.0,241.0,327.0,290.0,327.0,52.86,34.78,53.98,52.88,54.31,50.68,77.98,56.77,56.639687,37.0,26.0,39.0,39.0,39.0,37.0,61.0,42.0,42.050316,42.0,19.0,42.0,46.0,38.0,34.0,65.0,40.0,65,87.52,58.0,87.22,83.12,89.02,85.04,127.47,94.29,92.930985,63.0,50.0,64.0,61.0,69.0,67.0,92.0,73.0,69.935601,73.0,34.0,75.0,76.0,65.0,55.0,123.0,72.0,123.0,113.93,75.08,111.16,103.96,115.13,111.12,163.21,122.98,119.746067,85.0,72.0,84.0,78.0,94.0,93.0,111.0,98.0,91.779458,101.0,56.0,103.0,103.0,95.5,82.0,173.0,105.0,173.0
vitals,temp_c,,11356.0,11082.0,17079.0,6393.0,6197.0,6721.0,19120.0,20798.0,98746,1126763.0,519439.0,1715288.0,606472.0,286923.0,578566.0,2286975.0,2233009.0,9353435,1126763.0,519439.0,1715288.0,606472.0,286923.0,578566.0,2286975.0,2233009.0,9353435,9.12,7.45,7.78,7.42,8.41,8.24,7.13,9.77,8.237885,218.92,178.85,186.82,178.07,201.72,197.73,171.23,234.45,197.741502,99.22,46.87,100.43,94.87,46.3,86.08,119.61,107.37,94.721738,34.0,22.0,34.0,35.0,26.0,40.0,31.0,44.0,34.149667,89.0,46.0,92.0,97.0,45.0,84.0,97.0,97.0,97.0,20.04,10.1,22.67,25.47,11.52,19.07,27.92,20.19,20.687562,8.0,7.0,11.0,11.0,8.0,11.0,9.0,13.0,10.0518,13.0,6.0,20.0,26.0,8.0,17.0,23.0,16.0,26,34.29,16.98,37.67,41.56,18.49,31.65,47.26,33.94,34.66901,14.0,13.0,17.0,19.0,13.0,19.0,15.0,22.0,16.886517,24.0,13.0,36.0,44.0,13.0,29.0,37.0,27.0,44.0,45.07,22.1,48.67,52.48,23.59,41.2,61.04,44.31,44.91527,19.0,18.0,22.0,23.0,18.0,24.0,20.0,29.0,22.243017,35.0,19.0,48.0,57.0,19.0,39.0,48.0,38.0,57.0
vitals,weight_kg,,10065.0,9972.0,14396.0,5496.0,5134.0,5483.0,16987.0,17586.0,85119,96362.0,141687.0,75706.0,19997.0,18251.0,39317.0,101530.0,139109.0,631959,96362.0,141687.0,75706.0,19997.0,18251.0,39317.0,101530.0,139109.0,631959,9.81,7.67,8.22,7.38,7.85,8.9,7.68,10.45,8.663788,235.35,184.01,197.36,177.18,188.41,213.72,184.34,250.8,207.941792,9.57,14.21,5.26,3.64,3.55,7.17,5.98,7.91,7.424651,5.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.318213,8.0,5.0,5.0,3.0,3.0,5.0,5.0,7.0,8.0,2.47,2.48,1.55,1.36,1.42,1.65,1.57,2.36,1.925413,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.442005,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,3.63,3.91,2.29,1.83,1.82,2.65,2.39,3.4,2.852667,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.199967,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.5,5.2,2.84,2.18,2.13,3.42,3.03,4.15,3.573263,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.381689,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
respiratory_support,fio2_set,,8792.0,8816.0,13453.0,4323.0,4644.0,5983.0,18389.0,16621.0,81021,798119.0,331234.0,1854842.0,567152.0,300464.0,1016401.0,1639874.0,4357637.0,10865723,798119.0,331234.0,1854842.0,567152.0,300464.0,1016401.0,1639874.0,4357637.0,10865723,9.56,7.61,8.33,9.04,8.41,8.22,7.16,10.46,8.590882,229.36,182.76,199.93,217.07,201.86,197.39,171.74,251.03,206.177607,90.78,37.57,137.88,131.19,64.7,169.88,89.18,262.18,134.111805,32.0,19.0,50.0,68.0,30.0,75.0,33.0,89.0,50.475963,89.0,41.0,143.0,142.0,70.0,175.0,88.0,257.0,257.0,14.62,7.24,26.88,33.83,12.8,31.45,19.32,41.77,24.652545,10.0,7.0,18.0,21.0,9.0,24.0,13.0,31.0,17.554276,14.0,5.0,24.0,29.0,12.0,28.0,14.0,41.0,41,25.26,12.24,45.64,55.63,21.37,54.66,32.19,69.8,41.505757,16.0,12.0,29.0,36.0,16.0,41.0,22.0,50.0,28.973279,25.0,11.0,46.0,50.0,19.0,51.0,26.0,70.0,70.0,33.78,16.13,60.27,69.99,28.36,72.4,42.07,92.24,54.605525,22.0,15.0,38.0,47.0,21.0,52.0,28.0,62.0,36.95453,35.0,16.0,64.0,66.0,27.0,75.0,37.0,98.0,98.0
respiratory_support,lpm_set,,7844.0,7092.0,12335.0,3888.0,4501.0,4224.0,10543.0,15360.0,65787,288660.0,118393.0,521124.0,461532.0,322465.0,150928.0,219752.0,874170.0,2957024,288660.0,118393.0,521124.0,461532.0,322465.0,150928.0,219752.0,874170.0,2957024,10.22,8.0,8.25,9.36,8.83,8.68,7.47,10.68,9.033187,245.39,192.09,198.01,224.71,211.94,208.26,179.26,256.32,216.819627,36.8,16.69,42.25,118.71,71.64,35.73,20.84,56.91,44.947357,16.0,9.0,16.0,53.0,35.0,16.0,11.0,24.0,19.798562,37.0,17.0,40.0,126.0,77.0,40.0,22.0,57.0,126.0,7.48,5.12,11.06,31.53,18.33,8.52,5.99,12.64,11.093266,5.0,4.0,6.0,18.0,14.0,5.0,4.0,8.0,7.003937,9.0,6.0,15.0,31.0,23.0,12.0,8.0,17.0,31,12.73,8.04,18.29,52.0,30.1,14.53,9.6,21.16,18.358371,7.0,6.0,9.0,31.5,21.0,8.0,6.0,13.0,10.977822,16.0,10.0,23.0,53.0,39.0,19.0,12.0,28.0,53.0,16.81,10.04,23.37,65.24,38.49,18.92,12.2,27.46,23.538923,9.0,7.0,11.0,40.0,25.0,11.0,8.0,16.0,13.688692,21.0,12.0,28.0,70.0,51.0,24.0,16.0,35.0,70.0
respiratory_support,tidal_volume_set,,5608.0,7067.0,9458.0,2934.0,3445.0,4870.0,10362.0,12008.0,55752,122684.0,149495.0,223614.0,414966.0,132731.0,660207.0,384164.0,2490857.0,4578718,122684.0,149495.0,223614.0,414966.0,132731.0,660207.0,384164.0,2490857.0,4578718,9.92,7.93,8.18,10.09,8.15,8.16,8.75,11.26,9.189566,238.03,190.42,196.42,242.24,195.72,195.78,210.03,270.2,220.577546,21.88,21.15,23.64,141.43,38.53,135.57,37.07,207.43,82.124648,10.0,11.0,13.0,78.0,17.0,63.0,19.0,95.0,39.256637,22.0,22.0,27.0,156.0,46.0,134.0,42.0,218.0,218.0,4.17,5.04,5.39,38.16,10.49,27.55,6.93,40.12,16.964759,4.0,5.0,5.0,22.0,6.0,20.0,6.0,32.0,13.167294,5.0,5.0,5.0,40.0,13.0,26.0,5.0,44.0,44,7.01,8.08,8.9,61.94,16.41,46.97,11.86,64.68,27.75091,5.0,7.0,8.0,38.0,8.0,32.0,10.0,51.0,20.879843,8.0,9.0,9.0,61.0,21.0,48.0,10.0,70.0,70.0,9.23,10.27,11.57,77.05,20.8,61.23,15.74,83.55,35.802233,6.0,8.0,10.0,49.0,10.0,41.0,14.0,61.0,25.832365,12.0,13.0,14.0,78.75,26.0,67.0,14.0,95.0,95.0
respiratory_support,resp_rate_set,,6296.0,7184.0,9680.0,4072.0,3723.0,5337.0,11159.0,14315.0,61766,203196.0,159632.0,293214.0,535722.0,267151.0,734983.0,506662.0,3051515.0,5752075,203196.0,159632.0,293214.0,535722.0,267151.0,734983.0,506662.0,3051515.0,5752075,9.83,7.9,8.88,9.21,8.39,8.12,8.45,10.68,9.128889,235.82,189.71,213.17,221.03,201.42,194.76,202.7,256.33,219.080613,32.27,22.22,30.29,131.56,71.76,137.71,45.4,213.17,93.125471,15.0,11.0,16.0,69.0,33.0,58.0,19.0,83.0,39.53442,32.0,23.0,32.25,146.0,77.0,135.0,45.0,218.0,218.0,5.88,5.28,6.19,34.03,14.53,27.12,8.96,39.05,18.315277,5.0,5.0,5.0,21.0,9.0,18.0,6.0,30.0,13.393922,4.0,5.0,4.0,31.0,16.5,27.0,6.0,43.0,43,9.82,8.41,10.26,55.67,23.84,46.19,15.15,63.35,30.104518,9.0,7.0,9.0,36.0,15.0,29.0,11.0,46.0,21.573698,9.0,10.0,9.0,51.0,27.0,49.0,11.0,71.0,71.0,12.84,10.69,13.42,69.95,31.22,60.28,20.01,82.14,39.009353,11.0,8.0,11.0,47.0,20.0,37.0,14.0,55.0,26.55299,13.0,13.0,14.0,67.0,35.0,70.0,15.0,96.0,96.0
respiratory_support,pressure_control_set,,1177.0,723.0,1933.0,881.0,2400.0,1153.0,1237.0,921.0,10425,27186.0,5299.0,63771.0,190247.0,57904.0,72495.0,15974.0,22651.0,455527,27186.0,5299.0,63771.0,190247.0,57904.0,72495.0,15974.0,22651.0,455527,15.42,12.27,16.44,14.09,9.64,12.6,14.91,20.54,14.027546,370.05,294.55,394.47,338.25,231.42,302.39,357.94,492.96,336.678069,23.1,7.33,32.99,215.94,24.13,62.88,12.91,24.59,43.696,8.0,1.0,13.0,135.0,12.0,7.0,3.0,5.0,19.126139,23.0,3.0,33.0,220.0,26.0,30.0,8.0,14.0,220.0,3.06,0.85,3.69,38.39,3.66,6.73,1.62,2.36,6.320549,1.0,0.0,1.0,20.0,2.0,0.0,0.0,0.0,2.448921,5.0,1.0,5.0,38.0,6.0,3.0,2.0,3.0,38,5.2,1.48,6.61,68.33,6.43,12.17,2.96,3.92,11.213635,1.0,0.0,2.0,40.0,4.0,1.0,1.0,1.0,5.102542,8.0,1.0,9.0,61.0,10.0,6.0,3.0,4.0,61.0,6.81,2.13,9.15,88.79,8.72,16.89,4.07,5.4,14.952178,2.0,1.0,3.0,56.0,5.0,1.0,1.0,1.0,7.052566,10.0,2.0,12.0,78.0,12.0,10.0,4.0,5.0,78.0
respiratory_support,pressure_support_set,,3620.0,5015.0,3903.0,2334.0,2124.0,2726.0,8154.0,12162.0,40038,42280.0,109079.0,46455.0,370237.0,59876.0,111754.0,133123.0,2547535.0,3420339,42280.0,109079.0,46455.0,370237.0,59876.0,111754.0,133123.0,2547535.0,3420339,14.29,10.14,13.68,11.51,10.76,11.06,10.06,11.88,11.547951,342.9,243.26,328.38,276.2,258.16,265.44,241.43,285.09,277.121008,11.68,21.75,11.9,158.63,28.19,41.0,16.33,209.47,85.429254,5.0,11.0,4.0,99.0,11.0,12.0,6.0,65.0,30.357985,10.0,26.0,9.0,160.0,29.0,35.0,14.0,211.0,211.0,1.16,2.46,1.46,35.19,3.19,4.49,2.41,31.54,13.153101,0.0,1.0,0.0,21.5,1.0,1.0,1.0,18.0,7.171087,2.0,4.0,2.0,31.0,4.0,4.0,3.0,40.0,40,2.14,4.95,2.91,60.22,6.51,9.75,4.31,53.49,22.742822,1.0,3.0,1.0,39.0,2.0,3.0,2.0,30.0,12.667666,3.0,7.0,3.0,52.0,8.0,9.0,4.0,70.0,70.0,3.1,7.13,4.2,76.98,9.71,14.45,5.94,71.14,30.388557,2.0,5.0,2.0,52.0,3.0,4.0,3.0,38.0,16.618787,4.0,10.0,4.0,68.0,11.0,14.0,6.0,95.0,95.0
respiratory_support,flow_rate_set,,654.0,4060.0,,14.0,719.0,4749.0,1463.0,15360.0,27019,5825.0,129662.0,,3620.0,7876.0,295609.0,25080.0,874170.0,1341842,5825.0,129662.0,,3620.0,7876.0,295609.0,25080.0,874170.0,1341842,13.97,8.62,,8.59,9.99,8.35,7.37,10.68,9.841886,335.35,206.94,,206.19,239.84,200.32,176.83,256.32,236.201343,8.91,31.94,,258.57,10.95,62.25,17.14,56.91,49.662654,4.0,15.0,,117.5,4.0,24.0,8.0,24.0,20.813391,8.0,36.0,,297.25,14.0,51.0,18.0,57.0,297.25,1.54,5.24,,35.21,1.54,11.64,4.09,12.64,10.336955,0.5,5.0,,30.5,1.0,6.0,3.0,8.0,6.570784,2.0,5.0,,22.0,2.0,7.0,6.0,17.0,22,2.54,9.17,,69.71,2.73,20.62,6.74,21.16,17.56663,1.0,9.0,,72.0,1.0,11.0,5.0,13.0,11.035012,3.0,10.0,,28.5,3.0,13.0,11.0,28.0,28.5,3.38,12.4,,90.5,3.73,26.8,8.71,27.46,22.884079,1.0,11.0,,91.0,1.0,15.0,6.0,16.0,13.808061,5.0,14.0,,46.75,5.0,19.0,12.0,35.0,46.75
respiratory_support,peak_inspiratory_pressure_set,,2064.0,703.0,2062.0,721.0,2414.0,1216.0,7167.0,1891.0,18238,16231.0,3325.0,52053.0,59781.0,60666.0,13534.0,74118.0,188092.0,467800,16231.0,3325.0,52053.0,59781.0,60666.0,13534.0,74118.0,188092.0,467800,9.44,6.93,16.85,10.74,9.63,8.81,7.85,15.49,10.218034,226.55,166.2,404.5,257.71,231.09,211.51,188.41,371.72,245.236875,7.86,4.73,25.24,82.91,25.13,11.13,10.34,99.47,25.648299,4.0,3.0,10.0,34.0,12.0,5.0,4.0,6.0,7.158735,8.0,5.0,24.0,82.0,27.0,11.0,9.0,38.0,82.0,2.02,1.89,2.61,16.18,3.86,3.25,2.55,9.94,3.99649,1.0,1.0,1.0,11.0,2.0,2.0,2.0,1.0,1.987334,3.0,3.0,4.0,19.0,6.0,5.0,4.0,5.0,19,3.12,2.59,4.78,28.98,6.74,4.96,4.07,16.85,6.70831,2.0,2.0,1.0,19.0,4.0,2.0,2.0,1.0,2.720035,4.0,2.5,6.0,34.0,10.0,6.0,5.0,8.0,34.0,3.97,3.1,6.7,37.84,9.14,6.16,5.22,22.82,8.860089,2.0,2.0,2.0,23.0,5.0,3.0,3.0,1.0,3.583233,5.0,3.0,9.0,45.0,13.0,7.0,6.0,12.0,45.0
