value,mimic_iv_probability,nu_probability,ucmc_probability
2456.0,,,0.9535669150651501
2458.0,,,0.9535887044058047
2459.0,,,0.9536322830871138
2460.0,0.9349064042286015,0.8998220188151538,0.9536758617684229
2461.0,,,0.953719440449732
2462.0,,,0.9537630191310411
2463.0,,,0.9538065978123502
2464.0,,,0.9538283871530048
2465.0,,,0.9538719658343139
2466.0,,,0.953915544515623
2469.0,,,0.9539373338562775
2470.0,0.9351838331921852,0.9003305364861429,0.9539809125375867
2472.0,,,0.9540027018782412
2473.0,,,0.9540244912188958
2476.0,,,0.9540680699002049
2478.0,,,0.9540898592408593
2480.0,0.9354320591069708,0.9005847953216374,
2481.0,,,0.9541116485815139
2482.0,,,0.9541334379221684
2483.0,,,0.9541770166034775
2484.0,,,0.9541988059441321
2489.0,,,0.9542205952847866
2490.0,0.9357678941681512,0.900839054157132,
2496.0,,,0.9542423846254412
2497.0,,,0.9542859633067503
2498.0,,,0.9543295419880594
2499.0,,,0.954351331328714
2500.0,0.9361037292293315,0.9016018306636155,0.9543731206693685
2502.0,,,0.9544384886913322
2503.0,,,0.9544820673726413
2504.0,,,0.9545256460539504
2508.0,,,0.9545692247352595
2509.0,,,0.9545910140759141
2510.0,0.9363519551441171,,0.9546128034165686
2511.0,,,0.9546345927572232
2512.0,,,0.9546781714385323
2513.0,,,0.9546999607791868
2514.0,,,0.9547217501198414
2515.0,,,0.9547653288011505
2517.0,,,0.9547871181418051
2518.0,,,0.9548306968231142
2520.0,0.9366001810589025,0.9021103483346046,0.9548960648450778
2522.0,,,0.9549178541857324
2523.0,,,0.9549396435263869
2525.0,,,0.9549614328670415
2526.0,,,0.9550050115483506
2527.0,,,0.955026800889005
2528.0,,,0.9550703795703142
2530.0,0.9368192039248897,0.9023646071700991,
2531.0,,,0.9550921689109687
2532.0,,,0.9551139582516233
2533.0,,,0.9551357475922778
2535.0,,,0.9551793262735869
2536.0,,,0.9552011156142415
2537.0,,,0.955222904954896
2540.0,0.9371696405104692,0.9026188660055937,0.9552446942955506
2541.0,,,0.9552664836362051
2542.0,,,0.9552882729768597
2543.0,,,0.9553100623175143
2545.0,,,0.9553318516581688
2546.0,,,0.9553536409988234
2549.0,,,0.9553754303394779
2550.0,0.937432467949654,0.9028731248410883,
2551.0,,,0.955419009020787
2552.0,,,0.9554407983614416
2553.0,,,0.9554843770427507
2556.0,,,0.9555279557240598
2557.0,,,0.9555497450647144
2559.0,,,0.9555715344053689
2560.0,0.9375784831936455,0.9031273836765827,
2561.0,,,0.9556804811086417
2562.0,,,0.9557240597899508
2565.0,,,0.9557458491306053
2567.0,,,0.9558330064932236
2568.0,,,0.9558765851745327
2570.0,0.9378559121572292,0.9033816425120773,0.9558983745151872
2571.0,,,0.9559419531964962
2572.0,,,0.9559637425371508
2574.0,,,0.9559855318778053
2575.0,,,0.9560073212184599
2576.0,,,0.9560291105591144
2577.0,,,0.956050899899769
2579.0,,,0.9560726892404235
2580.0,0.9381479426452122,0.9038901601830663,
2581.0,,,0.9560944785810781
2582.0,,,0.9561380572623872
2587.0,,,0.9561598466030418
2588.0,,,0.9561816359436963
2590.0,0.9384399731331952,0.9043986778540555,0.9562034252843509
2591.0,,,0.9562252146250054
2592.0,,,0.95624700396566
2593.0,,,0.9563123719876236
2594.0,,,0.9563777400095873
2595.0,,,0.9563995293502419
2596.0,,,0.9564213186908964
2597.0,,,0.956443108031551
2599.0,,,0.9564648973722055
2600.0,0.938732003621178,0.9049071955250445,
2602.0,,,0.9565084760535146
2604.0,,,0.9565520547348237
2606.0,,,0.9565738440754783
2609.0,,,0.9566174227567874
2610.0,0.939024034109161,,0.9566827907787511
2611.0,,,0.9567045801194056
2612.0,,,0.9567263694600602
2615.0,,,0.9567481588007147
2617.0,,,0.9567699481413693
2619.0,,,0.956878894844642
2620.0,0.9393014630727448,,0.9569660522072602
2622.0,,,0.9569878415479147
2623.0,,,0.9570314202292238
2624.0,,,0.9570532095698784
2626.0,,,0.9570967882511875
2627.0,,,0.957118577591842
2628.0,,,0.9571839456138057
2629.0,,,0.9572493136357694
2630.0,0.9395934935607277,,
2631.0,,,0.9572711029764239
2632.0,,,0.957314681657733
2634.0,,,0.9573364709983876
2635.0,,,0.9573582603390421
2637.0,,,0.9573800496796967
2638.0,,,0.9574018390203513
2640.0,0.9397687118535175,0.9051614543605391,0.9574236283610058
2641.0,,,0.9574454177016604
2642.0,,,0.9574672070423149
2643.0,,,0.957510785723624
2645.0,,,0.9575543644049331
2647.0,,,0.9575761537455877
2648.0,,,0.9575979430862422
2649.0,,,0.9576415217675514
2650.0,0.9400607423415005,0.9061784897025171,0.9576851004488605
2652.0,,,0.957706889789515
2654.0,,,0.9577286791301696
2655.0,,,0.9577504684708241
2657.0,,,0.9577722578114787
2658.0,,,0.9577940471521331
2659.0,,,0.9578594151740968
2660.0,0.9402943667318868,,0.9578812045147513
2661.0,,,0.9579029938554059
2663.0,,,0.9579683618773696
2665.0,,,0.9580119405586787
2667.0,,,0.9580555192399878
2669.0,,,0.9580773085806423
2670.0,0.9405571941710714,0.9064327485380117,0.958142676602606
2672.0,,,0.9581862552839151
2673.0,,,0.9582080446245697
2674.0,,,0.9582298339652242
2675.0,,,0.9582516233058788
2677.0,,,0.9582734126465333
2678.0,,,0.9582952019871879
2680.0,0.940805420085857,0.9066870073735063,0.958338780668497
2681.0,,,0.9583605700091515
2682.0,,,0.9583823593498061
2684.0,,,0.9584041486904606
2685.0,,,0.9584259380311152
2686.0,,,0.9584477273717698
2687.0,,,0.9584695167124243
2690.0,0.9409660368542476,0.9069412662090007,0.9585130953937334
2692.0,,,0.9585566740750425
2693.0,,,0.9585784634156971
2694.0,,,0.9586002527563516
2696.0,,,0.9586438314376607
2698.0,,,0.9586656207783153
2699.0,,,0.9586874101189699
2700.0,0.9412288642934322,0.9077040427154843,
2701.0,,,0.9587309888002788
2702.0,,,0.958774567481588
2703.0,,,0.9588617248442062
2706.0,,,0.9589053035255153
2708.0,,,0.9589270928661698
2710.0,0.9415646993546126,0.9084668192219679,
2715.0,,,0.958970671547479
2716.0,,,0.9590360395694426
2717.0,,,0.9590578289100972
2718.0,,,0.9590796182507517
2720.0,0.9417983237449989,0.9087210780574625,0.9591231969320608
2725.0,,,0.9591449862727154
2726.0,,,0.9591885649540245
2728.0,,,0.959210354294679
2729.0,,,0.9592539329759882
2730.0,0.9420611511841837,,0.9592757223166427
2731.0,,,0.9592975116572973
2733.0,,,0.9593193009979518
2734.0,,,0.9593410903386064
2735.0,,,0.9593628796792609
2736.0,,,0.95940645836057
2737.0,,,0.9594500370418791
2739.0,,,0.9594718263825337
2740.0,0.9424407908185615,0.9094838545639461,0.9594936157231883
2742.0,,,0.9595589837451519
2746.0,,,0.9595807730858065
2747.0,,,0.959602562426461
2748.0,,,0.9596461411077701
2750.0,0.9426306106357504,,0.9596679304484246
2751.0,,,0.9597115091297337
2758.0,,,0.9597550878110428
2760.0,0.942791227404141,0.9097381133994407,
2761.0,,,0.9597768771516973
2763.0,,,0.9597986664923519
2764.0,,,0.959842245173661
2765.0,,,0.9598640345143156
2767.0,,,0.9599076131956247
2768.0,,,0.9599294025362792
2770.0,0.9431416639897205,0.9105008899059243,0.9599511918769338
2771.0,,,0.9599947705582429
2772.0,,,0.9600165598988974
2773.0,,,0.9600601385802066
2776.0,,,0.9601255066021702
2778.0,,,0.9601472959428248
2780.0,0.943389889904506,,0.9601690852834793
2781.0,,,0.9601908746241339
2786.0,,,0.960234453305443
2787.0,,,0.9602562426460975
2788.0,,,0.9602780319867521
2790.0,0.943681920392489,0.9107551487414187,0.9602998213274067
2791.0,,,0.9603434000087158
2794.0,,,0.9603651893493703
2796.0,,,0.9604087680306794
2797.0,,,0.9604523467119885
2798.0,,,0.9604741360526431
2800.0,0.9439301463072745,0.9112636664124079,0.9605612934152613
2801.0,,,0.9606048720965703
2802.0,,,0.9606266614372249
2804.0,,,0.9606484507778794
2806.0,,,0.960670240118534
2808.0,,,0.9606920294591885
2809.0,,,0.9607138187998431
2810.0,0.9442221767952574,0.9115179252479023,
2811.0,,,0.9607356081404976
2814.0,,,0.9607573974811522
2815.0,,,0.9607791868218067
2819.0,,,0.9608009761624613
2820.0,0.9444704027100429,,0.9608227655031158
2821.0,,,0.960866344184425
2822.0,,,0.9608881335250795
2823.0,,,0.9609317122063886
2828.0,,,0.9609535015470432
2830.0,0.9446602225272318,0.9122807017543859,0.9609752908876977
2835.0,,,0.9610188695690068
2836.0,,,0.961062448250316
2840.0,0.9449230499664165,0.9125349605898805,0.9611060269316251
2845.0,,,0.9611713949535887
2848.0,,,0.9612149736348978
2850.0,0.9453318926495926,,
2852.0,,,0.9612585523162069
2853.0,,,0.9612803416568615
2857.0,,,0.961302130997516
2860.0,0.9455217124667815,,
2862.0,,,0.9613239203381706
2864.0,,,0.9613457096788252
2870.0,0.9457115322839704,,0.9613892883601343
2872.0,,,0.9614110777007888
2874.0,,,0.9614764457227525
2875.0,,,0.961498235063407
2877.0,,,0.9615200244040615
2880.0,0.9459889612475543,,0.961541813744716
2881.0,,,0.9615636030853706
2882.0,,,0.9615853924260251
2883.0,,,0.9616071817666797
2884.0,,,0.9616289711073343
2885.0,,,0.9616507604479888
2886.0,,,0.9616725497886434
2887.0,,,0.9617161284699525
2889.0,,,0.961737917810607
2890.0,0.946164179540344,,0.9617597071512616
2891.0,,,0.9618032858325707
2892.0,,,0.9618250751732252
2896.0,,,0.9618468645138798
2897.0,,,0.9618686538545344
2900.0,0.946353999357533,0.9130434782608695,
2901.0,,,0.9618904431951889
2902.0,,,0.9619122325358435
2903.0,,,0.961934021876498
2905.0,,,0.9619558112171526
2906.0,,,0.9619776005578071
2907.0,,,0.9620429685797708
2909.0,,,0.9620647579204253
2910.0,0.9466460298455158,0.9135519959318587,0.9620865472610799
2914.0,,,0.9621083366017344
2916.0,,,0.9621519152830436
2917.0,,,0.9621954939643527
2918.0,,,0.9622172833050072
2919.0,,,0.9622390726456618
2920.0,0.9469380603334988,,
2922.0,,,0.9622826513269709
2923.0,,,0.96232623000828
2925.0,,,0.9623480193489345
2929.0,,,0.9623698086895891
2930.0,0.9470840755774903,0.9138062547673532,0.9623915980302437
2931.0,,,0.9624133873708982
2934.0,,,0.9624351767115527
2936.0,,,0.9624787553928618
2940.0,0.9473323014922758,0.9140605136028477,
2941.0,,,0.9625005447335163
2942.0,,,0.9625441234148254
2944.0,,,0.96256591275548
2946.0,,,0.9625877020961345
2948.0,,,0.9626094914367891
2949.0,,,0.9626312807774436
2950.0,0.9475951289314605,,
2952.0,,,0.9626530701180982
2953.0,,,0.9626966487994073
2955.0,,,0.9627184381400619
2957.0,,,0.9627402274807164
2959.0,,,0.9627838061620255
2960.0,0.947741144175452,0.9145690312738368,0.9628491741839892
2965.0,,,0.9628709635246437
2966.0,,,0.9628927528652983
2967.0,,,0.9629363315466074
2970.0,0.9480331746634348,0.9148232901093313,0.9630016995685711
2973.0,,,0.9630452782498802
2974.0,,,0.9630888569311893
2975.0,,,0.9631106462718438
2976.0,,,0.963154224953153
2978.0,,,0.9631760142938075
2979.0,,,0.9631978036344621
2980.0,0.9482960021026196,0.9153318077803204,0.9632413823157712
2982.0,,,0.9632631716564257
2984.0,,,0.9632849609970803
2988.0,,,0.9633067503377348
2990.0,0.9485880325906024,,0.9633721183596984
2992.0,,,0.9633939077003529
2993.0,,,0.9634156970410075
2994.0,,,0.963437486381662
2995.0,,,0.9634592757223166
2999.0,,,0.9634810650629712
3000.0,0.9487924539321905,0.9155860666158149,
3001.0,,,0.9635028544036257
3003.0,,,0.9635246437442803
3008.0,,,0.9635464330849348
3009.0,,,0.9635682224255894
3010.0,0.9489676722249802,0.916094584286804,
3011.0,,,0.9635900117662439
3012.0,,,0.963633590447553
3013.0,,,0.9636553797882076
3014.0,,,0.9637643264914804
3016.0,,,0.9637861158321349
3019.0,,,0.963829694513444
3020.0,0.9491574920421691,0.9163488431222985,0.9638732731947531
3021.0,,,0.9638950625354077
3028.0,,,0.9639168518760622
3030.0,0.9494057179569547,0.916603101957793,0.9639386412167168
3033.0,,,0.9639822198980259
3034.0,,,0.964025798579335
3037.0,,,0.9640475879199896
3039.0,,,0.9640693772606441
3040.0,0.9496247408229419,0.9168573607932876,
3041.0,,,0.9640911666012987
3043.0,,,0.9641129559419532
3044.0,,,0.9641565346232623
3047.0,,,0.9641783239639169
3048.0,,,0.9642001133045714
3049.0,,,0.964221902645226
3050.0,0.9497999591157317,0.9176201372997712,
3052.0,,,0.9642436919858806
3054.0,,,0.9642654813265351
3056.0,,,0.9642872706671896
3058.0,,,0.9643308493484987
3059.0,,,0.9643526386891532
3060.0,0.9500043804573197,0.9186371726417493,
3062.0,,,0.9643744280298078
3064.0,,,0.9644180067111169
3070.0,0.9502088017989078,0.9188914314772438,
3072.0,,,0.9644397960517714
3076.0,,,0.9644833747330805
3077.0,,,0.9645051640737351
3078.0,,,0.9645269534143897
3080.0,0.9505884414332856,,
3081.0,,,0.9645705320956988
3082.0,,,0.9645923214363533
3083.0,,,0.9646141107770079
3087.0,,,0.964657689458317
3088.0,,,0.9647012681396261
3090.0,0.9507782612504746,0.919908466819222,0.9647230574802806
3091.0,,,0.9647884255022443
3095.0,,,0.9648102148428989
3097.0,,,0.9648755828648625
3098.0,,,0.9649191615461716
3099.0,,,0.9649409508868262
3100.0,0.9509826825920626,0.920416984490211,0.9649627402274807
3101.0,,,0.9649845295681353
3105.0,,,0.9650063189087899
3108.0,,,0.965049897590099
3110.0,0.9512455100312472,0.9206712433257056,0.9650716869307535
3111.0,,,0.9650934762714081
3113.0,,,0.9651370549527172
3114.0,,,0.9651588442933717
3116.0,,,0.9651806336340263
3119.0,,,0.9652024229746808
3120.0,0.9515521420436294,0.9209255021612001,0.965289580337299
3123.0,,,0.9653113696779535
3124.0,,,0.9653549483592626
3130.0,0.9517857664340157,0.9211797609966946,
3131.0,,,0.9653767376999172
3132.0,,,0.9654421057218808
3134.0,,,0.9654638950625354
3135.0,,,0.9654856844031899
3136.0,,,0.9655074737438445
3137.0,,,0.965529263084499
3140.0,0.9519609847268055,0.9214340198321892,0.9656164204471173
3143.0,,,0.9656382097877718
3144.0,,,0.9656599991284264
3146.0,,,0.9656817884690809
3149.0,,,0.9657471564910446
3150.0,0.9521216014951961,0.9219425375031782,0.9657907351723537
3151.0,,,0.9658125245130083
3152.0,,,0.9658561031943174
3153.0,,,0.9658778925349719
3156.0,,,0.9658996818756265
3160.0,0.9523698274099816,0.9224510551741673,0.965921471216281
3164.0,,,0.9659432605569356
3166.0,,,0.9659650498975901
3167.0,,,0.9659868392382447
3168.0,,,0.9660522072602084
3170.0,0.9526618578979645,0.9227053140096618,0.9660739966008629
3171.0,,,0.9660957859415175
3174.0,,,0.966117575282172
3175.0,,,0.9661829433041356
3176.0,,,0.9662047326447901
3177.0,,,0.9662483113260992
3178.0,,,0.9662918900074083
3179.0,,,0.9663136793480629
3180.0,0.9528224746663552,0.9232138316806509,
3181.0,,,0.9663354686887174
3182.0,,,0.9663790473700266
3186.0,,,0.9664008367106811
3187.0,,,0.9664226260513357
3189.0,,,0.9664444153919902
3190.0,0.9528954822883509,0.92372234935164,0.9664879940732993
3192.0,,,0.9665097834139539
3193.0,,,0.9665315727546084
3194.0,,,0.966553362095263
3197.0,,,0.9665751514359175
3198.0,,,0.9665969407765721
3200.0,0.9530853021055398,0.924230867022629,
3204.0,,,0.9666187301172267
3210.0,0.9532313173495313,0.924739384693618,0.9666405194578812
3216.0,,,0.9666840981391903
3220.0,0.9533189264959262,,
3221.0,,,0.9667276768204994
3223.0,,,0.966749466161154
3226.0,,,0.9667712555018085
3228.0,,,0.9667930448424631
3229.0,,,0.9668366235237722
3230.0,0.9534357386911193,0.9249936435291126,0.9668584128644268
3233.0,,,0.9668802022050813
3234.0,,,0.9669237808863904
3235.0,,,0.966945570227045
3236.0,,,0.9669891489083541
3238.0,,,0.9670327275896632
3240.0,0.9536255585083082,,
3241.0,,,0.9670763062709722
3242.0,,,0.9670980956116267
3244.0,,,0.9671634636335904
3245.0,,,0.9672070423148995
3247.0,,,0.9672506209962086
3249.0,,,0.9672724103368632
3250.0,0.9538445813742955,0.9252479023646072,
3251.0,,,0.9672941996775177
3254.0,,,0.9673377783588268
3255.0,,,0.9673595676994814
3256.0,,,0.9674031463807905
3257.0,,,0.9674249357214451
3258.0,,,0.9674685144027542
3259.0,,,0.9674903037434087
3260.0,0.9541074088134801,0.9257564200355962,0.9675120930840633
3262.0,,,0.9675338824247178
3263.0,,,0.9675774611060269
3266.0,,,0.9675992504466815
3268.0,,,0.967621039787336
3270.0,0.9543118301550682,0.9260106788710908,
3271.0,,,0.9676428291279906
3274.0,,,0.9676646184686452
3276.0,,,0.9676864078092997
3280.0,0.9544870484478579,,0.9677081971499543
3283.0,,,0.9677299864906088
3286.0,,,0.9677517758312634
3289.0,,,0.9678389331938816
3290.0,0.9547206728382444,,
3292.0,,,0.9678607225345361
3297.0,,,0.9678825118751907
3298.0,,,0.9679478798971544
3299.0,,,0.9680132479191179
3300.0,0.9549542972286307,0.9267734553775744,0.968056826600427
3302.0,,,0.9681004052817361
3303.0,,,0.9681439839630452
3304.0,,,0.9681657733036998
3305.0,,,0.9681875626443543
3307.0,,,0.9682093519850089
3308.0,,,0.968252930666318
3309.0,,,0.9682747200069726
3310.0,0.9552317261922144,0.9272819730485634,0.9682965093476271
3313.0,,,0.9683182986882817
3320.0,0.9554361475338026,,0.9683836667102453
3322.0,,,0.9684272453915544
3323.0,,,0.968449034732209
3330.0,0.9555383582045965,,
3331.0,,,0.9684708240728636
3334.0,,,0.9684926134135181
3339.0,,,0.9685361920948272
3340.0,0.955771982594983,,0.9685579814354818
3342.0,,,0.9685797707761363
3343.0,,,0.9686015601167909
3344.0,,,0.9686233494574454
3345.0,,,0.9686669281387545
3349.0,,,0.9687105068200637
3350.0,0.9560640130829658,0.9277904907195526,0.9687322961607182
3351.0,,,0.9687540855013728
3353.0,,,0.9687758748420273
3355.0,,,0.9687976641826819
3359.0,,,0.9688194535233364
3360.0,0.9561954268025582,,
3361.0,,,0.968841242863991
3363.0,,,0.9688630322046455
3364.0,,,0.9688848215453001
3366.0,,,0.9689284002266091
3367.0,,,0.9689501895672636
3369.0,,,0.9689719789079182
3370.0,0.9563122389977514,0.9282990083905416,0.9689937682485728
3371.0,,,0.9690155575892273
3372.0,,,0.9690373469298819
3377.0,,,0.9690591362705364
3378.0,,,0.969080925611191
3380.0,0.9565020588149403,0.9285532672260361,0.9691027149518455
3381.0,,,0.9691245042925001
3384.0,,,0.9691680829738092
3386.0,,,0.9691898723144637
3387.0,,,0.9692116616551183
3390.0,0.9566334725345326,,0.9692334509957728
3391.0,,,0.9692552403364274
3393.0,,,0.969277029677082
3394.0,,,0.9692988190177365
3396.0,,,0.9693206083583911
3399.0,,,0.9693423976990456
3400.0,0.9567502847297258,0.9288075260615306,0.9693859763803547
3403.0,,,0.9694077657210093
3404.0,,,0.9694295550616638
3407.0,,,0.9694513444023184
3409.0,,,0.969473133742973
3410.0,0.9570277136933096,,0.9694949230836275
3412.0,,,0.9695385017649366
3416.0,,,0.9695602911055912
3417.0,,,0.9695820804462457
3418.0,,,0.9696038697869003
3420.0,0.9571591274129019,0.9290617848970252,
3426.0,,,0.9696256591275548
3428.0,,,0.9696474484682094
3430.0,0.9573781502788891,,
3431.0,,,0.9696692378088639
3435.0,,,0.969712816490173
3436.0,,,0.9697563951714822
3437.0,,,0.9697781845121367
3438.0,,,0.9697999738527913
3440.0,0.9574949624740823,0.9295703025680142,
3441.0,,,0.9698653418747548
3442.0,,,0.9698871312154094
3447.0,,,0.9699089205560639
3448.0,,,0.9699307098967185
3450.0,0.9577869929620653,,
3454.0,,,0.969952499237373
3457.0,,,0.9699960779186821
3458.0,,,0.9700178672593367
3460.0,0.9580060158280524,,0.9700396565999913
3464.0,,,0.9700614459406458
3468.0,,,0.9700832352813004
3470.0,0.9581520310720439,0.9298245614035088,0.9701268139626095
3479.0,,,0.970148603303264
3480.0,0.9582834447916363,,0.9701703926439186
3482.0,,,0.9701921819845731
3485.0,,,0.9702357606658822
3487.0,,,0.9702793393471913
3490.0,0.9584732646088252,0.9300788202390033,0.9703011286878459
3493.0,,,0.9703229180285005
3495.0,,,0.970344707369155
3500.0,0.9586922874748124,,0.9703664967098096
3502.0,,,0.9703882860504641
3504.0,,,0.9704318647317732
3506.0,,,0.9704536540724278
3510.0,0.9588967088164004,,0.9704754434130823
3513.0,,,0.9704972327537369
3515.0,,,0.9705190220943914
3517.0,,,0.970540811435046
3520.0,0.9591303332067868,0.9303330790744978,
3521.0,,,0.9705626007757006
3523.0,,,0.9705843901163551
3524.0,,,0.9706279687976642
3526.0,,,0.9706497581383188
3528.0,,,0.9706715474789733
3530.0,0.9593055514995765,0.9305873379099924,
3532.0,,,0.9706933368196279
3534.0,,,0.9707151261602824
3536.0,,,0.970736915500937
3537.0,,,0.9707587048415915
3539.0,,,0.970780494182246
3540.0,0.9594807697923663,,
3544.0,,,0.9708240728635551
3548.0,,,0.9709112302261733
3549.0,,,0.9709330195668279
3550.0,0.9596559880851561,0.9308415967454869,
3551.0,,,0.970976598248137
3553.0,,,0.9709983875887915
3556.0,,,0.9710201769294461
3558.0,,,0.9710637556107552
3560.0,0.9598750109511432,0.931350114416476,
3561.0,,,0.9710855449514098
3562.0,,,0.9711073342920643
3563.0,,,0.9711291236327189
3566.0,,,0.9711509129733734
3567.0,,,0.9711944916546825
3570.0,0.9600210261951347,,
3571.0,,,0.9712162809953371
3572.0,,,0.9712380703359916
3574.0,,,0.9712816490173007
3578.0,,,0.9713034383579553
3579.0,,,0.9713470170392644
3580.0,0.960240049061122,0.9316043732519705,0.9713905957205735
3584.0,,,0.9714341744018826
3585.0,,,0.9714559637425372
3586.0,,,0.9714777530831917
3587.0,,,0.9714995424238463
3590.0,0.9602984551587186,0.931858632087465,
3593.0,,,0.9715431211051554
3595.0,,,0.97156491044581
3596.0,,,0.9715866997864645
3600.0,0.9604882749759075,0.9321128909229596,0.9716084891271191
3602.0,,,0.9716302784677736
3608.0,,,0.9716738571490827
3610.0,0.9606196886954999,0.9326214085939486,
3620.0,0.9608241100370879,0.9331299262649377,
3622.0,,,0.9716956464897373
3623.0,,,0.9717174358303917
3627.0,,,0.9717392251710463
3628.0,,,0.9717610145117008
3630.0,0.9610431329030751,0.9336384439359268,0.9717828038523554
3634.0,,,0.9718045931930099
3638.0,,,0.9718263825336645
3639.0,,,0.971848171874319
3640.0,0.9612037496714657,0.9338927027714213,0.9718699612149736
3641.0,,,0.9719353292369373
3642.0,,,0.9719571185775918
3643.0,,,0.9719789079182464
3645.0,,,0.9720006972589009
3646.0,,,0.9720224865995555
3650.0,0.9613497649154572,0.9341469616069158,
3653.0,,,0.97204427594021
3654.0,,,0.9720660652808646
3660.0,0.9614519755862512,,0.9720878546215191
3661.0,,,0.9721096439621737
3669.0,,,0.9721532226434828
3670.0,0.9616417954034401,0.9346554792779049,
3671.0,,,0.9721750119841374
3673.0,,,0.9722185906654465
3674.0,,,0.972240380006101
3675.0,,,0.9722621693467556
3678.0,,,0.9723275373687192
3680.0,0.9618754197938265,0.935163996948894,
3682.0,,,0.9723711160500284
3683.0,,,0.9723929053906829
3686.0,,,0.9724582734126466
3690.0,0.9620068335134188,0.9354182557843885,0.9724800627533011
3693.0,,,0.9725018520939557
3697.0,,,0.9725236414346102
3698.0,,,0.9725672201159193
3699.0,,,0.9725890094565739
3700.0,0.9622550594282043,,
3703.0,,,0.9726107987972284
3704.0,,,0.9726543774785374
3707.0,,,0.972676166819192
3708.0,,,0.9726979561598466
3709.0,,,0.9727197455005011
3710.0,0.9623864731477967,0.935672514619883,
3718.0,,,0.9727415348411557
3720.0,0.9624740822941915,0.9359267734553776,
3725.0,,,0.9727851135224648
3726.0,,,0.9728069028631193
3730.0,0.962722308208977,0.9361810322908721,0.9728286922037739
3733.0,,,0.9728504815444284
3738.0,,,0.972872270885083
3739.0,,,0.9728940602257375
3740.0,0.9628537219285693,0.9366895499618612,0.9729158495663921
3744.0,,,0.9729376389070467
3748.0,,,0.9729594282477012
3749.0,,,0.9729812175883558
3750.0,0.9629997371725608,0.9369438087973557,
3756.0,,,0.9730247962696649
3758.0,,,0.9730465856103194
3759.0,,,0.973068374950974
3760.0,0.9631603539409515,,0.9730901642916285
3765.0,,,0.9731119536322831
3767.0,,,0.9731337429729376
3768.0,,,0.9731991109949013
3770.0,0.9632917676605438,0.9371980676328503,
3778.0,,,0.9732209003355559
3780.0,0.9634523844289343,0.9377065853038393,0.9732426896762104
3782.0,,,0.973264479016865
3783.0,,,0.9733080576981741
3785.0,,,0.9733298470388286
3787.0,,,0.9733516363794832
3790.0,0.9635691966241275,0.9379608441393339,
3791.0,,,0.9733734257201377
3793.0,,,0.9733952150607923
3800.0,0.9636568057705225,0.9384693618103229,0.9734170044014469
3802.0,,,0.9734387937421014
3807.0,,,0.9734823724234105
3810.0,0.9637736179657156,,0.9735041617640651
3812.0,,,0.9735259511047196
3815.0,,,0.9735477404453742
3816.0,,,0.9735913191266832
3819.0,,,0.9736131084673377
3820.0,0.9638904301609088,,
3821.0,,,0.9736348978079923
3823.0,,,0.9736784764893014
3824.0,,,0.973700265829956
3826.0,,,0.9737220551706105
3830.0,0.9640364454049003,,0.973743844511265
3833.0,,,0.9737656338519196
3834.0,,,0.9737874231925742
3840.0,0.9641532576000934,,
3843.0,,,0.9738092125332287
3844.0,,,0.9738527912145378
3848.0,,,0.9738745805551924
3850.0,0.9642262652220892,0.938977879481312,0.9738963698958469
3854.0,,,0.9739181592365015
3855.0,,,0.973939948577156
3857.0,,,0.9739835272584652
3860.0,0.964401483514879,0.9392321383168065,
3863.0,,,0.9740053165991197
3865.0,,,0.9740271059397743
3866.0,,,0.9740488952804288
3869.0,,,0.9740706846210834
3870.0,0.9645913033320679,,
3871.0,,,0.9740924739617379
3872.0,,,0.9741142633023925
3873.0,,,0.974136052643047
3875.0,,,0.9741578419837016
3877.0,,,0.9741796313243561
3878.0,,,0.9742014206650107
3879.0,,,0.9742449993463198
3880.0,0.9646789124784627,0.9394863971523011,
3883.0,,,0.9742667886869744
3890.0,0.9648103261980551,0.9397406559877955,
3891.0,,,0.974332156708938
3899.0,,,0.9743539460495926
3900.0,0.9648833338200508,0.9399949148232901,0.9743757353902471
3903.0,,,0.9743975247309017
3904.0,,,0.9744193140715562
3905.0,,,0.9744411034122108
3906.0,,,0.9744628927528654
3910.0,0.9650439505884414,,
3911.0,,,0.9744846820935199
3912.0,,,0.9745282607748289
3913.0,,,0.9745500501154835
3916.0,,,0.974571839456138
3917.0,,,0.9746154181374471
3920.0,0.9652483719300295,0.9405034324942791,0.9746372074781017
3922.0,,,0.9746807861594108
3930.0,0.9653505826008235,0.9407576913297737,
3934.0,,,0.9747025755000653
3935.0,,,0.9747243648407199
3936.0,,,0.9747461541813744
3940.0,0.9655111993692141,0.9410119501652683,0.974767943522029
3944.0,,,0.9747897328626836
3946.0,,,0.9748115222033381
3947.0,,,0.9748333115439927
3950.0,0.9656718161376048,0.9412662090007627,
3954.0,,,0.9748551008846472
3960.0,0.965890839003592,,0.9748768902253018
3967.0,,,0.9748986795659563
3968.0,,,0.9749204689066109
3970.0,0.9660806588207809,0.9420289855072463,
3972.0,,,0.9749422582472654
3976.0,,,0.97496404758792
3977.0,,,0.9749858369285745
3979.0,,,0.9750076262692291
3980.0,0.9662120725403732,,
3983.0,,,0.9750294156098837
3984.0,,,0.9750729942911928
3985.0,,,0.9750947836318473
3987.0,,,0.9751165729725019
3989.0,,,0.975160151653811
3990.0,0.9663726893087639,0.9422832443427409,0.9751819409944655
3995.0,,,0.9752037303351201
