data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,wbc,10*3/ul,,39363.0,,,,,,102770.0,17814.0,159947,,533235.0,,,,,,931031.0,232221.0,1696487,,533235.0,,,,,,931031.0,232221.0,1696487,,11.13,,,,,,8.58,11.13,9.49156,,267.14,,,,,,205.83,267.04,227.735634,,13.55,,,,,,9.06,13.04,10.60826,,8.0,,,,,,4.0,7.0,5.318524,,11.0,,,,,,8.0,10.0,11.0,,2.18,,,,,,1.61,1.87,1.779234,,2.0,,,,,,1.0,2.0,1.357475,,2.0,,,,,,1.0,1.0,2.0,,3.54,,,,,,2.54,3.02,2.83956,,3.0,,,,,,2.0,3.0,2.357475,,2.0,,,,,,2.0,2.0,2,,4.67,,,,,,3.31,4.0,3.721545,,4.0,,,,,,3.0,4.0,3.357475,,2.0,,,,,,2.0,2.0,2.0
labs,so2_central_venous,%,,2710.0,5659.0,3388.0,3021.0,109.0,2738.0,141.0,,17766,,6636.0,28117.0,17991.0,9162.0,294.0,14416.0,284.0,,76900,,6636.0,28117.0,17991.0,9162.0,294.0,14416.0,284.0,,76900,,19.06,8.83,16.72,11.83,43.68,14.1,19.09,,13.512663,,457.52,211.92,401.34,283.98,1048.38,338.3,458.05,,324.321842,,2.45,4.97,5.31,3.03,2.7,5.27,2.01,,4.329371,,1.0,4.0,2.0,1.0,2.0,3.0,2.0,,2.468592,,1.0,4.0,4.0,1.0,2.0,5.0,2.0,,5.0,,0.69,2.37,1.19,1.24,0.43,1.54,0.54,,1.542217,,0.0,2.0,1.0,1.0,0.0,1.0,0.0,,1.151919,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,,1.1,2.84,2.03,1.53,0.75,2.23,0.94,,2.075445,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,1.312394,,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,3,,1.38,3.18,2.62,1.74,0.97,2.64,1.11,,2.440565,,1.0,3.0,2.0,1.0,0.0,1.0,1.0,,1.821626,,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,3.0
labs,platelet_count,10*3/ul,,39359.0,,,,,,104210.0,17814.0,161383,,541500.0,,,,,,978257.0,232098.0,1751855,,541500.0,,,,,,978257.0,232098.0,1751855,,11.13,,,,,,8.5,11.13,9.431728,,267.17,,,,,,204.0,267.04,226.364825,,13.76,,,,,,9.39,13.03,10.857576,,8.0,,,,,,5.0,7.0,5.952424,,11.0,,,,,,8.0,10.0,11.0,,2.24,,,,,,1.65,1.87,1.818177,,2.0,,,,,,1.0,2.0,1.354269,,2.0,,,,,,1.0,1.0,2.0,,3.62,,,,,,2.61,3.02,2.901582,,3.0,,,,,,2.0,3.0,2.354269,,2.0,,,,,,2.0,2.0,2,,4.77,,,,,,3.42,4.0,3.813268,,4.0,,,,,,3.0,4.0,3.354269,,2.0,,,,,,2.0,2.0,2.0
labs,troponin_t,ng/l,,14332.0,1305.0,,,1215.0,14967.0,12362.0,10125.0,54306,,41055.0,2600.0,,,6951.0,50669.0,42773.0,28567.0,172615,,41055.0,2600.0,,,6951.0,50669.0,42773.0,28567.0,172615,,14.83,9.95,,,19.95,12.75,10.35,16.71,13.584728,,355.81,238.75,,,478.79,306.03,248.46,400.95,326.008172,,2.86,1.99,,,5.72,3.39,3.46,2.82,3.178275,,2.0,1.0,,,4.0,2.0,2.0,2.0,2.020716,,3.0,1.0,,,5.0,3.0,2.0,2.0,5.0,,1.35,1.33,,,2.17,1.93,1.71,1.67,1.669327,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.297978,,2.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.7,1.49,,,2.91,2.32,2.05,1.93,2.015455,,1.0,1.0,,,3.0,2.0,2.0,2.0,1.734431,,1.0,1.0,,,3.0,2.0,1.0,2.0,3,,1.88,1.6,,,3.33,2.49,2.28,2.06,2.198446,,1.0,1.0,,,3.0,2.0,2.0,2.0,1.734431,,2.0,1.0,,,4.0,2.0,1.0,2.0,4.0
labs,esr,mm/hr,,571.0,,,,,,3704.0,808.0,5083,,740.0,,,,,,7908.0,941.0,9589,,740.0,,,,,,7908.0,941.0,9589,,18.73,,,,,,16.08,11.87,15.708462,,449.62,,,,,,385.97,284.97,377.065052,,1.3,,,,,,2.13,1.16,1.882569,,1.0,,,,,,1.0,1.0,1.0,,0.0,,,,,,1.0,0.0,1.0,,0.26,,,,,,0.55,0.43,0.498347,,0.0,,,,,,0.0,0.0,0.0,,0.5,,,,,,1.0,1.0,1.0,,0.41,,,,,,0.8,0.59,0.722807,,0.0,,,,,,1.0,1.0,0.887665,,1.0,,,,,,1.0,1.0,1,,0.52,,,,,,0.98,0.71,0.885406,,0.0,,,,,,1.0,1.0,0.887665,,1.0,,,,,,1.0,1.0,1.0
labs,lymphocytes_absolute,10^3/ul,,,,,,1377.0,15593.0,,,16970,,,,,,22550.0,62345.0,,,84895,,,,,,22550.0,62345.0,,,84895,,,,,,19.13,13.63,,,14.076288,,,,,,459.16,327.13,,,337.843336,,,,,,16.38,4.0,,,5.004553,,,,,,10.0,1.0,,,1.730289,,,,,,13.0,2.0,,,13.0,,,,,,2.48,1.0,,,1.120092,,,,,,2.0,1.0,,,1.081143,,,,,,2.0,0.0,,,2.0,,,,,,3.86,1.32,,,1.526104,,,,,,4.0,1.0,,,1.24343,,,,,,3.0,1.0,,,3,,,,,,5.0,1.59,,,1.866698,,,,,,5.0,1.0,,,1.324573,,,,,,3.0,1.0,,,3.0
labs,neutrophils_absolute,10^3/ul,,,,,,1374.0,15700.0,,,17074,,,,,,22530.0,62840.0,,,85370,,,,,,22530.0,62840.0,,,85370,,,,,,19.16,13.66,,,14.102603,,,,,,459.81,327.95,,,338.561201,,,,,,16.4,4.0,,,4.997868,,,,,,10.0,1.0,,,1.724259,,,,,,13.0,2.0,,,13.0,,,,,,2.48,1.0,,,1.1191,,,,,,2.0,1.0,,,1.080473,,,,,,2.0,0.0,,,2.0,,,,,,3.86,1.32,,,1.524402,,,,,,4.0,1.0,,,1.24142,,,,,,3.0,1.0,,,3,,,,,,4.99,1.59,,,1.863609,,,,,,5.0,1.0,,,1.321893,,,,,,3.0,1.0,,,3.0
labs,monocytes_absolute,10^3/ul,,,,,,1377.0,15585.0,,,16962,,,,,,22520.0,62294.0,,,84814,,,,,,22520.0,62294.0,,,84814,,,,,,19.13,13.63,,,14.076498,,,,,,459.16,327.13,,,337.848389,,,,,,16.35,4.0,,,5.002591,,,,,,10.0,1.0,,,1.730633,,,,,,13.0,2.0,,,13.0,,,,,,2.48,1.0,,,1.120149,,,,,,2.0,1.0,,,1.081181,,,,,,2.0,0.0,,,2.0,,,,,,3.86,1.32,,,1.526201,,,,,,4.0,1.0,,,1.243544,,,,,,3.0,1.0,,,3,,,,,,4.99,1.59,,,1.866017,,,,,,5.0,1.0,,,1.324726,,,,,,3.0,1.0,,,3.0
labs,wbc,10^3/ul,,,,,,1404.0,28451.0,,,29855,,,,,,27170.0,418929.0,,,446099,,,,,,27170.0,418929.0,,,446099,,,,,,18.79,11.1,,,11.46164,,,,,,450.94,266.29,,,274.973591,,,,,,19.35,14.72,,,14.937736,,,,,,11.0,9.0,,,9.094055,,,,,,15.0,14.0,,,15.0,,,,,,2.8,2.17,,,2.199627,,,,,,3.0,2.0,,,2.047027,,,,,,2.0,2.0,,,2.0,,,,,,4.38,3.56,,,3.598562,,,,,,4.0,3.0,,,3.047027,,,,,,2.0,2.0,,,2,,,,,,5.69,4.72,,,4.765616,,,,,,5.0,4.0,,,4.047027,,,,,,3.0,3.0,,,3.0
labs,eosinophils_absolute,10^3/ul,,,,,,1367.0,15482.0,,,16849,,,,,,22334.0,61665.0,,,83999,,,,,,22334.0,61665.0,,,83999,,,,,,19.22,13.66,,,14.111096,,,,,,461.31,327.86,,,338.68712,,,,,,16.34,3.98,,,4.982797,,,,,,10.0,1.0,,,1.730192,,,,,,13.0,2.0,,,13.0,,,,,,2.47,1.0,,,1.119265,,,,,,2.0,1.0,,,1.081132,,,,,,2.0,0.0,,,2.0,,,,,,3.85,1.32,,,1.525265,,,,,,4.0,1.0,,,1.243397,,,,,,3.0,1.0,,,3,,,,,,4.98,1.58,,,1.85585,,,,,,5.0,1.0,,,1.32453,,,,,,3.0,1.0,,,3.0
labs,platelet_count,10^3/ul,,,,,,1403.0,28475.0,,,29878,,,,,,27172.0,459534.0,,,486706,,,,,,27172.0,459534.0,,,486706,,,,,,18.8,11.09,,,11.452043,,,,,,451.24,266.08,,,274.774674,,,,,,19.37,16.14,,,16.291673,,,,,,12.0,9.0,,,9.140873,,,,,,15.0,15.0,,,15.0,,,,,,2.81,2.51,,,2.524087,,,,,,3.0,2.0,,,2.046958,,,,,,2.0,2.0,,,2.0,,,,,,4.39,4.02,,,4.037374,,,,,,4.0,3.0,,,3.046958,,,,,,2.0,3.0,,,3,,,,,,5.7,5.26,,,5.280661,,,,,,5.0,4.0,,,4.046958,,,,,,3.0,4.0,,,4.0
labs,basophils_absolute,10^3/ul,,,,,,1366.0,15445.0,,,16811,,,,,,22232.0,63194.0,,,85426,,,,,,22232.0,63194.0,,,85426,,,,,,19.23,13.67,,,14.121785,,,,,,461.5,328.07,,,338.912031,,,,,,16.28,4.09,,,5.080515,,,,,,10.0,1.0,,,1.731307,,,,,,13.0,3.0,,,13.0,,,,,,2.47,1.01,,,1.128634,,,,,,2.0,1.0,,,1.081256,,,,,,2.0,0.0,,,2.0,,,,,,3.85,1.33,,,1.534766,,,,,,4.0,1.0,,,1.243769,,,,,,3.0,1.0,,,3,,,,,,4.98,1.6,,,1.874646,,,,,,5.0,1.0,,,1.325025,,,,,,3.0,1.0,,,3.0
labs,eosinophils_absolute,10*3/ul,,,,,,,,61018.0,13055.0,74073,,,,,,,,246761.0,112369.0,359130,,,,,,,,246761.0,112369.0,359130,,,,,,,,10.37,12.44,10.734827,,,,,,,,248.97,298.67,257.729379,,,,,,,,4.04,8.61,4.84544,,,,,,,,2.0,4.0,2.35249,,,,,,,,3.0,7.0,7.0,,,,,,,,0.89,1.16,0.937586,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.29,1.9,1.397509,,,,,,,,1.0,2.0,1.176245,,,,,,,,1.0,1.0,1,,,,,,,,1.61,2.54,1.773908,,,,,,,,1.0,2.0,1.176245,,,,,,,,1.0,2.0,2.0
labs,pt,s,,,,,,,,3382.0,,3382,,,,,,,,20448.0,,20448,,,,,,,,20448.0,,20448,,,,,,,,12.8,,12.8,,,,,,,,307.22,,307.22,,,,,,,,6.05,,6.05,,,,,,,,2.0,,2.0,,,,,,,,5.0,,5.0,,,,,,,,1.36,,1.36,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.95,,1.95,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1,,,,,,,,2.43,,2.43,,,,,,,,1.0,,1.0,,,,,,,,2.0,,2.0
labs,lymphocytes_absolute,10*3/ul,,,,,,,,60693.0,13270.0,73963,,,,,,,,244737.0,114443.0,359180,,,,,,,,244737.0,114443.0,359180,,,,,,,,10.38,12.3,10.724475,,,,,,,,249.17,295.12,257.414075,,,,,,,,4.03,8.62,4.85351,,,,,,,,2.0,4.0,2.358828,,,,,,,,3.0,7.0,7.0,,,,,,,,0.89,1.19,0.943824,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.29,1.95,1.408413,,,,,,,,1.0,2.0,1.179414,,,,,,,,1.0,2.0,2,,,,,,,,1.61,2.59,1.785826,,,,,,,,1.0,2.0,1.179414,,,,,,,,1.0,2.0,2.0
labs,ptt,s,,,,,,,,33491.0,,33491,,,,,,,,162697.0,,162697,,,,,,,,162697.0,,162697,,,,,,,,13.2,,13.2,,,,,,,,316.91,,316.91,,,,,,,,4.86,,4.86,,,,,,,,1.0,,1.0,,,,,,,,2.0,,2.0,,,,,,,,1.35,,1.35,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.82,,1.82,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1,,,,,,,,2.17,,2.17,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0
labs,basophils_absolute,10*3/ul,,,,,,,,60497.0,12556.0,73053,,,,,,,,243326.0,102505.0,345831,,,,,,,,243326.0,102505.0,345831,,,,,,,,10.4,12.69,10.793594,,,,,,,,249.57,304.45,259.002512,,,,,,,,4.02,8.16,4.731563,,,,,,,,2.0,4.0,2.34375,,,,,,,,3.0,7.0,7.0,,,,,,,,0.89,1.08,0.922656,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.29,1.77,1.3725,,,,,,,,1.0,2.0,1.171875,,,,,,,,1.0,1.0,1,,,,,,,,1.61,2.37,1.740625,,,,,,,,1.0,2.0,1.171875,,,,,,,,1.0,2.0,2.0
labs,monocytes_absolute,10*3/ul,,,,,,,,60686.0,13266.0,73952,,,,,,,,244684.0,114405.0,359089,,,,,,,,244684.0,114405.0,359089,,,,,,,,10.38,12.3,10.724422,,,,,,,,249.19,295.2,257.443579,,,,,,,,4.03,8.62,4.853385,,,,,,,,2.0,4.0,2.358773,,,,,,,,3.0,7.0,7.0,,,,,,,,0.89,1.19,0.943816,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.29,1.94,1.406601,,,,,,,,1.0,2.0,1.179387,,,,,,,,1.0,2.0,2,,,,,,,,1.61,2.59,1.785799,,,,,,,,1.0,2.0,1.179387,,,,,,,,1.0,2.0,2.0
labs,inr,ratio,,,,,,,,58803.0,,58803,,,,,,,,367033.0,,367033,,,,,,,,367033.0,,367033,,,,,,,,10.95,,10.95,,,,,,,,262.7,,262.7,,,,,,,,6.24,,6.24,,,,,,,,3.0,,3.0,,,,,,,,6.0,,6.0,,,,,,,,1.36,,1.36,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.99,,1.99,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1,,,,,,,,2.48,,2.48,,,,,,,,2.0,,2.0,,,,,,,,2.0,,2.0
labs,neutrophils_absolute,10*3/ul,,,,,,,,60694.0,13280.0,73974,,,,,,,,244753.0,114626.0,359379,,,,,,,,244753.0,114626.0,359379,,,,,,,,10.38,12.29,10.722888,,,,,,,,249.16,294.92,257.374951,,,,,,,,4.03,8.63,4.855804,,,,,,,,2.0,4.0,2.359045,,,,,,,,3.0,7.0,7.0,,,,,,,,0.89,1.19,0.943857,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.29,1.95,1.408485,,,,,,,,1.0,2.0,1.179523,,,,,,,,1.0,2.0,2,,,,,,,,1.61,2.6,1.787727,,,,,,,,1.0,2.0,1.179523,,,,,,,,1.0,2.0,2.0
labs,platelet_count,k/cumm,,,,,,,,,4948.0,4948,,,,,,,,,37619.0,37619,,,,,,,,,37619.0,37619,,,,,,,,,8.66,8.66,,,,,,,,,207.79,207.79,,,,,,,,,7.6,7.6,,,,,,,,,5.0,5.0,,,,,,,,,7.0,7.0,,,,,,,,,1.29,1.29,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.14,2.14,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2,,,,,,,,,2.83,2.83,,,,,,,,,3.0,3.0,,,,,,,,,1.0,1.0
labs,basophils_absolute,k/cumm,,,,,,,,,4004.0,4004,,,,,,,,,16740.0,16740,,,,,,,,,16740.0,16740,,,,,,,,,9.68,9.68,,,,,,,,,232.39,232.39,,,,,,,,,4.18,4.18,,,,,,,,,3.0,3.0,,,,,,,,,4.0,4.0,,,,,,,,,0.74,0.74,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.23,1.23,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.64,1.64,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,ast,iu/l,,,,,,,,,10863.0,10863,,,,,,,,,34984.0,34984,,,,,,,,,34984.0,34984,,,,,,,,,8.12,8.12,,,,,,,,,194.9,194.9,,,,,,,,,3.22,3.22,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,0.96,0.96,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.36,1.36,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.66,1.66,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,eosinophils_absolute,k/ul,,,,,,,,,6759.0,6759,,,,,,,,,29336.0,29336,,,,,,,,,29336.0,29336,,,,,,,,,6.61,6.61,,,,,,,,,158.67,158.67,,,,,,,,,4.34,4.34,,,,,,,,,3.0,3.0,,,,,,,,,3.0,3.0,,,,,,,,,0.89,0.89,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.45,1.45,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.99,1.99,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,ptt,second(s),,,,,,,,,62247.0,62247,,,,,,,,,852599.0,852599,,,,,,,,,852599.0,852599,,,,,,,,,13.8,13.8,,,,,,,,,331.22,331.22,,,,,,,,,13.7,13.7,,,,,,,,,6.0,6.0,,,,,,,,,11.0,11.0,,,,,,,,,1.76,1.76,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.83,2.83,,,,,,,,,3.0,3.0,,,,,,,,,2.0,2,,,,,,,,,3.75,3.75,,,,,,,,,3.0,3.0,,,,,,,,,2.0,2.0
labs,albumin,gm/dl,,,,,,,,,1.0,1,,,,,,,,,1.0,1,,,,,,,,,1.0,1,,,,,,,,,16.52,16.52,,,,,,,,,396.38,396.38,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0
labs,eosinophils_absolute,k/cumm,,,,,,,,,4098.0,4098,,,,,,,,,17643.0,17643,,,,,,,,,17643.0,17643,,,,,,,,,9.58,9.58,,,,,,,,,230.0,230.0,,,,,,,,,4.31,4.31,,,,,,,,,3.0,3.0,,,,,,,,,5.0,5.0,,,,,,,,,0.76,0.76,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.25,1.25,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.66,1.66,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,lymphocytes_absolute,k/cumm,,,,,,,,,4332.0,4332,,,,,,,,,20422.0,20422,,,,,,,,,20422.0,20422,,,,,,,,,9.29,9.29,,,,,,,,,222.97,222.97,,,,,,,,,4.71,4.71,,,,,,,,,3.0,3.0,,,,,,,,,5.0,5.0,,,,,,,,,0.89,0.89,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.42,1.42,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.85,1.85,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,pt,second(s),,,,,,,,,63011.0,63011,,,,,,,,,740507.0,740507,,,,,,,,,740507.0,740507,,,,,,,,,13.68,13.68,,,,,,,,,328.3,328.3,,,,,,,,,11.75,11.75,,,,,,,,,6.0,6.0,,,,,,,,,9.0,9.0,,,,,,,,,1.66,1.66,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.6,2.6,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2,,,,,,,,,3.41,3.41,,,,,,,,,3.0,3.0,,,,,,,,,2.0,2.0
labs,ldh,iu/l,,,,,,,,,3621.0,3621,,,,,,,,,5620.0,5620,,,,,,,,,5620.0,5620,,,,,,,,,8.64,8.64,,,,,,,,,207.26,207.26,,,,,,,,,1.55,1.55,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.83,0.83,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.94,0.94,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0,,,,,,,,,1.02,1.02,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0
labs,lymphocytes_absolute,k/ul,,,,,,,,,7110.0,7110,,,,,,,,,34226.0,34226,,,,,,,,,34226.0,34226,,,,,,,,,6.4,6.4,,,,,,,,,153.59,153.59,,,,,,,,,4.81,4.81,,,,,,,,,3.0,3.0,,,,,,,,,4.0,4.0,,,,,,,,,1.06,1.06,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.7,1.7,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1,,,,,,,,,2.28,2.28,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,alt,iu/l,,,,,,,,,10863.0,10863,,,,,,,,,34984.0,34984,,,,,,,,,34984.0,34984,,,,,,,,,8.12,8.12,,,,,,,,,194.9,194.9,,,,,,,,,3.22,3.22,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,0.96,0.96,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.36,1.36,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.66,1.66,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,basophils_absolute,k/ul,,,,,,,,,6594.0,6594,,,,,,,,,27256.0,27256,,,,,,,,,27256.0,27256,,,,,,,,,6.67,6.67,,,,,,,,,160.16,160.16,,,,,,,,,4.13,4.13,,,,,,,,,3.0,3.0,,,,,,,,,3.0,3.0,,,,,,,,,0.86,0.86,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.41,1.41,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.93,1.93,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,platelet_count,k/ul,,,,,,,,,7574.0,7574,,,,,,,,,46012.0,46012,,,,,,,,,46012.0,46012,,,,,,,,,6.24,6.24,,,,,,,,,149.66,149.66,,,,,,,,,6.07,6.07,,,,,,,,,4.0,4.0,,,,,,,,,6.0,6.0,,,,,,,,,1.49,1.49,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.35,2.35,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2,,,,,,,,,3.04,3.04,,,,,,,,,3.0,3.0,,,,,,,,,2.0,2.0
labs,alkaline_phosphatase,iu/l,,,,,,,,,10863.0,10863,,,,,,,,,34982.0,34982,,,,,,,,,34982.0,34982,,,,,,,,,8.12,8.12,,,,,,,,,194.9,194.9,,,,,,,,,3.22,3.22,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,0.96,0.96,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.36,1.36,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,,,,,,1.66,1.66,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
